StationCode	SampleDate	StationDateRep	H20	H21	H23	D18	S2	propAchMin	propTaxaZHR	RAWDO100	RAWDO50	RAWlowN	RAWlowP	RAWNhet	RAWeutro	RAWpropBiovolChlor	RAWpropBiovolZHR	RAWmeanZHR	RAWlowTPsp	RAWpropGreenCRUS	PCT_MAP	PCT_MCP	PCT_MIAT1	totalSoftBiovol_um3cm2	microalgalEntityCount	diatomCount
SMC02563	6/24/2010 0:00:00	SMC02563_6/24/2010_1	5.00	0.00	6.00	0.00	13.00	0.00	0.06	0.03	0.46	3.0e-03	0.00	0.70	0.86	1.00	0.00	0.03	0.00	1.00	38.09	19.04	0.00	38721225294.00	300.00	600.00
SMC02573	6/9/2010 0:00:00	SMC02573_6/9/2010_1	35.00	19.00	40.00	24.00	53.00	0.01	0.18	0.12	0.44	0.14	0.15	0.56	0.78	0.98	0.00	0.09	0.10	0.00	6.66	9.52	0.00	1748954.75	11.00	600.00
SMC02622	6/15/2010 0:00:00	SMC02622_6/15/2010_1				8.00	23.00	0.01	0.03	0.21	0.36	0.02	0.01	0.72	0.76	0.99	0.00	0.01	0.00	0.99	60.95	1.90	0.00	6908401716.00	300.00	600.00
SMC02644	6/30/2011 0:00:00	SMC02644_6/30/2011_1	29.00	29.00	35.00	2.00	77.00	3.0e-03	0.22	0.03	0.36	0.06	0.06	0.63	0.91	0.04	0.95	0.58	0.12	0.00	42.85	3.12	0.00	2594604916.00	301.00	600.00
SMC02656	6/23/2009 0:00:00	SMC02656_6/23/2009_1	50.00	60.00	58.00	82.00	17.00	0.11	0.00	0.74	0.87	0.46	0.79	0.14	0.21	0.99	0.00	0.00	0.00	0.84	3.80	0.00	32.69	2905151152.00	300.00	600.00
SMC02749	6/23/2011 0:00:00	SMC02749_6/23/2011_1	44.00	61.00	58.00	66.00	35.00	0.00	0.06	0.10	0.98	0.00	0.00	0.01	0.99	0.03	9.0e-03	0.03	0.00	0.00	15.53	42.30	0.00	112084180.00	303.00	600.00
SMC02804	6/20/2011 0:00:00	SMC02804_6/20/2011_1	16.00	14.00	19.00	18.00	22.00	0.02	0.00	0.36	0.67	0.12	0.18	0.48	0.64	0.96	0.00	0.00	0.00	0.79	58.65	0.00	0.00	786045720.50	302.00	600.00
SMC02884	6/23/2010 0:00:00	SMC02884_6/23/2010_1	32.00	46.00	46.00	50.00	27.00	7.0e-03	0.00	0.15	0.85	0.25	0.30	0.24	0.81	0.31	0.00	0.00	0.00	0.00	34.28	1.90	0.00	2816462.86	300.00	600.00
SMC02902	8/2/2011 0:00:00	SMC02902_8/2/2011_1	21.00	37.00	42.00	14.00	57.00	0.01	0.12	0.10	0.72	0.03	0.03	0.45	0.87	7.0e-03	0.98	0.55	0.00	0.00	0.00	9.52	37.50	499534655.70	300.00	600.00
SMC02933	6/15/2010 0:00:00	SMC02933_6/15/2010_1	45.00	44.00	42.00	54.00	32.00	0.00	0.11	0.02	0.80	0.10	0.12	0.09	0.86	0.72	0.04	0.07	0.12	0.77	4.76	21.90	8.91	331757773.70	300.00	600.00
SMC02947	7/12/2011 0:00:00	SMC02947_7/12/2011_1	26.00	30.00	29.00	42.00	7.00	0.01	0.00	0.43	0.97	0.01	0.20	0.55	0.56	1.00	0.00	0.00	0.00	1.00	36.89	18.26	0.00	101000000000.00	304.00	600.00
SMC02984	6/23/2010 0:00:00	SMC02984_6/23/2010_1	34.00	31.00	34.00	42.00	22.00	0.14	0.00	0.21	0.97	0.16	0.21	0.76	0.78	0.92	0.00	0.00	0.00	0.90	40.95	21.90	0.00	37525935556.00	300.00	600.00
SMC03110	7/26/2011 0:00:00	SMC03110_7/26/2011_1	38.00	43.00	44.00	40.00	43.00	0.00	0.21	0.14	0.86	6.0e-03	0.01	0.13	0.84	0.04	0.07	0.14	0.00	0.32	20.00	36.19	32.67	45162532716.00	317.00	600.00
SMC03133	6/2/2010 0:00:00	SMC03133_6/2/2010_1	21.00	21.00	21.00	28.00	13.00	0.00	0.00	0.01	0.79	0.01	7.0e-03	0.70	0.98	0.98	0.00	0.00	0.00	0.99	43.80	0.00	33.33	71802098037.00	300.00	600.00
SMC03268	5/28/2009 0:00:00	SMC03268_5/28/2009_1	22.00	17.00	21.00	24.00	20.00	0.00	0.05	0.16	0.94	0.00	0.00	0.44	0.81	1.00	0.00	0.02	0.05	1.00	24.76	34.28	0.00	72156905377.00	300.00	600.00
SMC03304	6/29/2011 0:00:00	SMC03304_6/29/2011_1	32.00	27.00	31.00	26.00	42.00	3.0e-03	0.28	0.17	0.91	0.05	0.06	0.56	0.88	0.73	0.23	0.25	0.12	0.86	60.00	0.00	0.00	234000000000.00	534.00	600.00
SMC03510	7/21/2011 0:00:00	SMC03510_7/21/2011_1	9.00	10.00	14.00	6.00	23.00	0.00	0.28	0.00	0.70	0.00	0.00	0.45	0.70	0.86	0.13	0.20	0.00	0.84	44.76	36.19	0.00	89469526420.00	311.00	600.00
SMC03533	6/1/2010 0:00:00	SMC03533_6/1/2010_1	28.00	26.00	29.00	36.00	13.00	0.00	0.12	0.16	0.72	0.06	0.06	0.16	0.54	0.99	0.00	0.06	0.00	1.00	10.47	16.19	9.52	149875986.00	300.00	343.00
SMC03687	6/2/2010 0:00:00	SMC03687_6/2/2010_1	40.00	51.00	51.00	54.00	35.00	0.00	0.00	0.00	0.96	3.0e-03	3.0e-03	0.02	1.00	0.08	0.00	0.00	0.00	0.07	0.00	0.00	1.90	341148715.00	300.00	600.00
SMC03971	7/11/2011 0:00:00	SMC03971_7/11/2011_1	40.00	34.00	38.00	44.00	27.00	0.00	0.00	0.44	0.84	0.02	0.05	0.25	0.28	0.85	0.00	0.00	0.04	0.97	44.76	0.95	0.00	75008405635.00	303.00	600.00
SMC03988	6/29/2011 0:00:00	SMC03988_6/29/2011_1	25.00	23.00	21.00	32.00	12.00	0.04	0.00	0.21	0.67	0.08	0.12	0.32	0.78	1.00	0.00	0.00	0.08	1.00	48.54	4.85	0.00	50286773754.00	301.00	600.00
SMC04047	5/14/2009 0:00:00	SMC04047_5/14/2009_1	84.00	91.00	89.00	88.00	87.00	0.30	0.36	0.90	1.00	0.92	0.94	0.05	0.07	0.00	1.00	0.68	0.27	0.00	88.00	2.85	0.00	12797992057.00	300.00	600.00
SMC04054	6/3/2009 0:00:00	SMC04054_6/3/2009_1	24.00	43.00	39.00	42.00	17.00	0.01	0.00	0.25	0.78	0.02	0.19	0.26	0.69	2.0e-03	0.00	0.00	0.00	0.00	1.90	0.00	0.00	6101370.01	7.00	600.00
SMC04134	7/26/2011 0:00:00	SMC04134_7/26/2011_1	25.00	34.00	41.00	12.00	72.00	7.0e-03	0.61	0.03	0.63	0.02	0.02	0.28	0.81	0.10	0.90	0.75	0.00	0.00	11.65	15.38	51.48	34296115660.00	306.00	600.00
SMC04175	6/11/2009 0:00:00	SMC04175_6/11/2009_1	58.00	70.00	69.00	66.00	62.00	0.07	0.09	0.12	0.94	0.25	0.42	0.08	0.74	0.21	0.74	0.41	0.10	0.00	36.19	58.09	1.01	2905920619.00	300.00	600.00
SMC04239	6/11/2009 0:00:00	SMC04239_6/11/2009_1	76.00	70.00	70.00	96.00	30.00	0.51	0.05	0.72	0.99	0.72	0.78	4.0e-03	0.26	0.99	1.0e-03	0.02	0.11	0.99	73.00	21.90	0.00	75092095920.00	300.00	600.00
SMC04308	6/17/2009 0:00:00	SMC04308_6/17/2009_1	38.00	43.00	38.00	58.00	7.00	0.08	0.00	0.42	0.84	0.16	0.31	0.20	0.57	0.89	0.00	0.00	0.00	0.95	39.21	12.38	45.45	62193924153.00	300.00	600.00
SMC04399	6/11/2009 0:00:00	SMC04399_6/11/2009_1	51.00	41.00	45.00	38.00	67.00	5.0e-03	0.00	0.31	0.84	0.01	0.01	0.36	0.62	0.00	0.00	0.00	0.14	0.00	2.85	46.66	0.95	85121705.80	300.00	600.00
SMC04426	7/25/2011 0:00:00	SMC04426_7/25/2011_1	75.00	77.00	78.00	70.00	83.00	0.24	0.60	0.33	0.97	0.37	0.35	0.11	0.61	0.06	0.93	0.76	0.28	0.08	10.30	38.61	2.02	133000000000.00	309.00	600.00
SMC04661	7/18/2011 0:00:00	SMC04661_7/18/2011_1	56.00	53.00	54.00	74.00	17.00	0.11	0.05	0.63	0.97	0.46	0.31	0.06	0.35	1.00	0.00	0.02	0.00	1.00	48.35	15.78	2.10	21940661168.00	301.00	600.00
SMC04749	6/23/2009 0:00:00	SMC04749_6/23/2009_1	15.00	6.00	11.00	8.00	18.00	2.0e-03	0.00	0.06	0.56	2.0e-03	2.0e-03	0.69	0.76	0.99	0.00	0.00	0.00	0.97	43.80	20.95	0.00	110000000000.00	300.00	600.00
SMC04756	7/7/2010 0:00:00	SMC04756_7/7/2010_1	18.00	26.00	19.00	28.00	3.00	8.0e-03	0.00	0.13	0.90	0.04	0.05	0.70	0.86	0.66	0.00	0.00	0.00	0.96	2.85	9.52	0.00	8660983553.00	300.00	600.00
SMC04932	7/12/2010 0:00:00	SMC04932_7/12/2010_1	22.00	21.00	29.00	20.00	38.00	0.00	0.00	0.24	0.70	0.17	0.19	0.62	0.79	0.51	0.00	0.00	0.00	0.00	16.34	15.23	0.00	37784396.89	300.00	600.00
SMC05109	6/23/2009 0:00:00	SMC05109_6/23/2009_1	38.00	34.00	35.00	44.00	25.00	0.00	0.04	0.06	0.79	8.0e-03	7.0e-03	0.20	0.87	0.92	0.07	0.05	0.09	0.93	63.80	57.14	0.00	14455479462.00	300.00	600.00
SMC05165	6/22/2011 0:00:00	SMC05165_6/22/2011_1	50.00	34.00	52.00	44.00	58.00	0.00	0.22	0.04	0.78	0.27	0.30	0.21	0.67	0.97	8.0e-03	0.11	0.00	0.00				1446737334.00	304.00	600.00
SMC05199	7/6/2011 0:00:00	SMC05199_7/6/2011_1	58.00	59.00	58.00	78.00	22.00	0.28	0.08	0.33	0.98	0.38	0.47	0.02	0.62	0.99	4.0e-03	0.04	0.00	0.99	48.03	0.97	0.00	87685612969.00	300.00	600.00
SMC05243	6/10/2010 0:00:00	SMC05243_6/10/2010_1				40.00		0.07		0.12	0.75	0.17	0.20	0.25	0.78						11.70	9.09	0.00			600.00
SMC05423	6/10/2010 0:00:00	SMC05423_6/10/2010_1					17.00		0.00							0.00	0.00	0.00	0.00	0.00				767685.14	300.00	
SMC05524	6/30/2011 0:00:00	SMC05524_6/30/2011_1	15.00	11.00	16.00	16.00	17.00	8.0e-03	0.00	0.10	0.74	0.06	0.06	0.58	0.85	1.00	0.00	0.00	0.00	0.99	32.38	18.09	0.00	156000000000.00	313.00	600.00
SMC05702	6/7/2010 0:00:00	SMC05702_6/7/2010_1	16.00	14.00	18.00	18.00	8.00	0.00	0.07	0.02	0.98	0.02	4.0e-03	0.81	0.95	0.90	0.00	0.03	0.00	0.90	8.13	0.00	67.36	529268623.40	300.00	600.00
SMC05759	6/21/2010 0:00:00	SMC05759_6/21/2010_1	38.00	43.00	40.00	58.00	15.00	0.17	0.16	0.23	0.95	0.24	0.36	0.11	0.75	0.97	0.00	0.08	0.09	0.96	64.76	15.23	0.00	54834252320.00	300.00	600.00
SMC06019	6/17/2010 0:00:00	SMC06019_6/17/2010_1	19.00	17.00	20.00	22.00	20.00	7.0e-03	0.00	0.10	0.82	0.07	0.07	0.63	0.80	0.98	0.00	0.00	0.00	0.97	45.63	0.00	0.00	35329034682.00	300.00	600.00
SMC06216	5/26/2009 0:00:00	SMC06216_5/26/2009_1	79.00	71.00	72.00	92.00	47.00	0.67	0.19	0.74	0.99	0.70	0.84	0.04	0.24	0.83	0.15	0.17	0.16	0.84	50.00	0.00	0.00	58109377861.00	300.00	600.00
SMC06458	6/6/2010 0:00:00	SMC06458_6/6/2010_1	31.00	34.00	34.00	48.00	10.00	0.14	0.08	0.44	0.99	0.15	0.18	0.15	0.32	1.00	0.00	0.04	0.00	1.00	86.66	92.38	0.95	37132038068.00	300.00	600.00
SMC06467	6/28/2010 0:00:00	SMC06467_6/28/2010_1	30.00	33.00	30.00	26.00	40.00	0.01	0.00	0.04	0.39	0.10	0.11	0.21	0.94	0.00	0.00	0.00	0.00	0.00	35.23	3.80	0.00	144300601.40	3.00	600.00
SMC06653	7/1/2010 0:00:00	SMC06653_7/1/2010_1	34.00	30.00	34.00	42.00	18.00	0.02	0.05	0.17	0.70	0.44	0.45	0.42	0.71	1.00	0.00	0.02	0.05	0.99	20.00	13.33	2.88	5784423554.00	300.00	600.00
SMC06714	6/6/2010 0:00:00	SMC06714_6/6/2010_1	56.00	51.00	45.00	72.00	17.00	0.39	0.00	0.64	1.00	0.59	0.65	0.18	0.30	1.00	0.00	0.00	0.00	1.00	85.71	23.80	0.95	173000000000.00	300.00	600.00
SMC07085	6/21/2011 0:00:00	SMC07085_6/21/2011_1	55.00	61.00	59.00	82.00	20.00	0.53	0.12	0.81	0.92	0.74	0.81	0.11	0.16	0.90	0.06	0.09	0.00	0.99				15721787810.00	319.00	600.00
SMC08150	6/3/2010 0:00:00	SMC08150_6/3/2010_1	22.00	27.00	25.00	36.00	3.00	0.03	0.00	0.09	0.90	0.05	0.10	0.37	0.82	0.99	0.00	0.00	0.00	0.98	54.28	1.90	0.00	45325637664.00	300.00	600.00
SMC08157	6/22/2011 0:00:00	SMC08157_6/22/2011_1	69.00	61.00	70.00	70.00	68.00	0.08	0.19	0.38	0.98	0.41	0.39	0.12	0.38	0.25	3.0e-03	0.09	0.06	0.00				34382672556.00	308.00	600.00
SMC08335	7/7/2010 0:00:00	SMC08335_7/7/2010_1	72.00	70.00	69.00	90.00	35.00	0.60	0.20	0.74	0.98	0.76	0.79	0.03	0.21	0.84	0.15	0.17	0.13	0.84	27.71	6.45	0.00	9297625628.00	300.00	600.00
SMC08426	6/8/2010 0:00:00	SMC08426_6/8/2010_1	26.00	29.00	26.00	38.00	10.00	2.0e-03	0.00	0.06	0.87	0.02	0.01	0.26	0.62	0.99	0.00	0.00	0.00	1.00	20.00	30.47	14.56	18497405054.00	300.00	600.00
SMC08766	5/26/2009 0:00:00	SMC08766_5/26/2009_1																								
SMC08845	6/22/2009 0:00:00	SMC08845_6/22/2009_1	10.00	11.00	16.00	14.00	15.00	0.00	0.00	0.00	0.50	0.00	0.00	0.79	0.94	0.97	0.00	0.00	0.00	0.46	28.84	25.00	0.00	5897774740.00	300.00	600.00
SMC09162	8/1/2011 0:00:00	SMC09162_8/1/2011_1	41.00	47.00	40.00	46.00	28.00	0.00	0.10	0.03	0.77	0.07	0.06	0.20	0.79	0.09	0.06	0.08	0.00	0.58	18.09	35.23	22.54	31746503393.00	307.00	600.00
SMC09286	6/15/2010 0:00:00	SMC09286_6/15/2010_1	42.00	47.00	42.00	60.00	15.00	3.0e-03	0.00	6.0e-03	0.99	0.02	0.02	0.14	0.90	0.72	0.00	0.00	0.00	0.97	12.38	50.47	2.19	17509971616.00	300.00	600.00
SMC09534	6/17/2009 0:00:00	SMC09534_6/17/2009_1																			97.14	0.00	60.00			
SMC09591	6/3/2010 0:00:00	SMC09591_6/3/2010_1	15.00	19.00	28.00	20.00	20.00	0.04	0.00	0.09	0.93	0.14	0.14	0.72	0.90	0.76	0.00	0.00	0.00	0.00	6.66	2.85	2.85	2803079.46	300.00	600.00
SMC10189	6/24/2010 0:00:00	SMC10189_6/24/2010_1	26.00	44.00	39.00	42.00	17.00	0.07	0.00	0.19	0.72	0.16	0.16	0.40	0.75	0.00	0.00	0.00	0.00	0.00	0.95	27.61	0.00	1209.26	3.00	600.00
SMC10685	7/1/2010 0:00:00	SMC10685_7/1/2010_1	38.00	43.00	51.00	56.00	22.00	0.02	0.14	0.13	0.72	0.40	0.41	0.29	0.50	0.99	1.0e-03	0.07	0.00	0.04	2.97	20.95	0.96	465887029.60	300.00	600.00
SMC11181	6/21/2011 0:00:00	SMC11181_6/21/2011_1	48.00	50.00	61.00	66.00	42.00	0.41	0.10	0.71	0.90	0.71	0.71	0.10	0.27	0.98	0.01	0.05	0.00	0.00				2453898587.00	387.00	600.00
SMC11581	6/29/2009 0:00:00	SMC11581_6/29/2009_1	14.00	16.00	14.00	22.00	5.00	0.00	0.00	0.17	0.54	0.00	0.00	0.72	0.82	1.00	0.00	0.00	0.00	1.00	46.66	0.00	6.66	224000000000.00	300.00	600.00
SMC12862	6/27/2011 0:00:00	SMC12862_6/27/2011_1	38.00	37.00	39.00	50.00	23.00	8.0e-03	0.00	0.20	1.00	0.07	0.03	0.31	0.77	0.99	0.00	0.00	0.00	0.98	70.47	0.00	0.00	6928734124.00	301.00	600.00
SMC15677	6/29/2009 0:00:00	SMC15677_6/29/2009_1	9.00	10.00	10.00	14.00	7.00	2.0e-03	0.00	0.06	0.51	4.0e-03	4.0e-03	0.86	0.92	1.00	0.00	0.00	0.00	0.92	54.28	0.00	30.47	139000000000.00	300.00	600.00
SMC16266	8/1/2011 0:00:00	SMC16266_8/1/2011_1	51.00	66.00	66.00	60.00	60.00	0.27	0.07	0.38	0.85	0.50	0.52	0.11	0.30	0.00	0.58	0.33	0.00	0.00	0.00	3.03	42.26	1120506619.00	305.00	600.00
SMC16832	6/18/2010 0:00:00	SMC16832_6/18/2010_1				56.00	30.00	0.00	0.00	0.51	0.99	0.01	0.02	0.07	0.37	0.99	0.00	0.00	0.00	0.27	100.00	0.00	0.00	6959434865.00	330.00	600.00
SMC16980	7/6/2011 0:00:00	SMC16980_7/6/2011_1	52.00	53.00	54.00	74.00	18.00	0.04	0.07	0.04	0.98	0.05	0.05	0.01	0.90	1.00	0.00	0.03	0.00	1.00	47.52	5.88	0.00	36559020405.00	301.00	600.00
SMC18169	6/20/2011 0:00:00	SMC18169_6/20/2011_1	31.00	27.00	28.00	38.00	15.00	0.15	0.00	0.25	0.79	0.18	0.24	0.23	0.70	1.00	0.00	0.00	0.05	1.00				124000000000.00	306.00	600.00
SMC20032	6/18/2010 0:00:00	SMC20032_6/18/2010_1				54.00	28.00	0.00	0.11	0.55	0.97	0.00	0.00	0.16	0.44	0.92	0.07	0.09	0.00	0.49	98.09	0.00	0.00	8073151016.00	300.00	600.00
SMC21371	6/20/2011 0:00:00	SMC21371_6/20/2011_1	20.00	21.00	22.00	30.00	12.00	0.13	0.00	0.16	0.69	0.16	0.17	0.39	0.80	1.00	0.00	0.00	0.00	0.99				17428820681.00	301.00	600.00
SMC21822	6/21/2010 0:00:00	SMC21822_6/21/2010_1	18.00	14.00	18.00	16.00	20.00	0.01	0.05	0.02	0.72	0.02	0.02	0.31	0.94	0.99	1.0e-03	0.03	0.00	1.00	47.67	4.34	0.00	12208326625.00	300.00	600.00
SMC24222	6/21/2010 0:00:00	SMC24222_6/21/2010_1	10.00	6.00	11.00	8.00	12.00	7.0e-03	0.05	8.0e-03	0.62	0.06	0.06	0.42	0.90	1.00	0.00	0.02	0.00	1.00	57.14	0.95	0.00	49064084296.00	300.00	600.00
SMC26288	5/12/2009 0:00:00	SMC26288_5/12/2009_1	64.00	66.00	60.00	76.00	42.00	0.32	0.18	0.34	0.92	0.46	0.52	0.10	0.62	0.31	0.03	0.10	0.09	0.80	43.80	0.95	0.00	101000000000.00	300.00	600.00
SMC26909	5/31/2010 0:00:00	SMC26909_5/31/2010_1	32.00	21.00	29.00	30.00	25.00	0.00	0.28	0.03	0.66	0.05	0.06	0.25	0.92	1.00	0.00	0.14	0.00	1.00	14.28	40.00	0.00	15232347907.00	300.00	600.00
SMC27709	5/31/2010 0:00:00	SMC27709_5/31/2010_1	28.00	31.00	28.00	24.00	33.00	3.0e-03	0.00	0.05	0.50	0.11	0.12	0.16	0.90	0.00	0.00	0.00	0.00	0.00	0.95	29.52	0.00	407.53	2.00	600.00
SMC32718	6/3/2010 0:00:00	SMC32718_6/3/2010_1	45.00	51.00	45.00	52.00	42.00	0.04	0.00	0.13	0.84	0.22	0.22	0.13	0.67	0.00	0.00	0.00	0.00	0.00	7.76	53.33	0.96	10968995950.00	300.00	600.00
SMC32897	6/21/2010 0:00:00	SMC32897_6/21/2010_1	15.00	17.00	16.00	24.00	8.00	0.00	0.00	8.0e-03	0.85	0.01	0.01	0.47	0.53	0.99	0.00	0.00	0.00	0.99	42.85	20.95	3.57	101000000000.00	300.00	600.00
SMC34888	6/24/2010 0:00:00	SMC34888_6/24/2010_1	75.00	67.00	66.00	88.00	38.00	0.53	0.11	0.63	0.95	0.60	0.68	0.02	0.35	0.81	0.03	0.07	0.11	0.95	32.38	8.57	0.00	17316730055.00	300.00	600.00
SMC35697	6/10/2010 0:00:00	SMC35697_6/10/2010_1	68.00	63.00	64.00	84.00	35.00	0.28	0.22	0.32	0.97	0.45	0.50	0.04	0.50	0.97	0.03	0.12	0.05	0.97	73.52	5.82	0.00	23095807774.00	300.00	600.00
SMCR8_026	5/31/2009 0:00:00	SMCR8_026_5/31/2009_1																								
SMCR8_175	6/9/2009 0:00:00	SMCR8_175_6/9/2009_1																								
SMCR8_179	6/1/2009 0:00:00	SMCR8_179_6/1/2009_1																								
SMCR8_191	6/2/2009 0:00:00	SMCR8_191_6/2/2009_1																								
SMCR8_197	6/4/2009 0:00:00	SMCR8_197_6/4/2009_1																								
SMCR8_207	6/7/2009 0:00:00	SMCR8_207_6/7/2009_1																								
SMCR8_229	6/1/2009 0:00:00	SMCR8_229_6/1/2009_1																								
SMCR8_262	6/7/2009 0:00:00	SMCR8_262_6/7/2009_1																								
SMCR8_275	6/9/2009 0:00:00	SMCR8_275_6/9/2009_1																								
SMCR8_299	6/9/2009 0:00:00	SMCR8_299_6/9/2009_1																								
SMCR8_312	6/14/2009 0:00:00	SMCR8_312_6/14/2009_1																								
SMCR8_327	6/28/2009 0:00:00	SMCR8_327_6/28/2009_1	88.00	71.00	88.00	100.00	50.00	0.69	0.00	0.98	1.00	0.98	0.98	0.00	0.01	1.00	0.00	0.00	0.00	0.00			0.00	46649.62	19.00	600.00
SMCR8_339	6/8/2009 0:00:00	SMCR8_339_6/8/2009_1																								
SMCR8_415	6/17/2009 0:00:00	SMCR8_415_6/17/2009_1																								
SMCR8_418	6/8/2009 0:00:00	SMCR8_418_6/8/2009_1																								
SMCR8_439	6/8/2011 0:00:00	SMCR8_439_6/8/2011_1																								
SMCR8_467	6/9/2011 0:00:00	SMCR8_467_6/9/2011_1																								
SMCR8_511	6/9/2011 0:00:00	SMCR8_511_6/9/2011_1																								
SMCR8_521	6/6/2011 0:00:00	SMCR8_521_6/6/2011_1																								
SMCR8_533	6/7/2011 0:00:00	SMCR8_533_6/7/2011_1																								
SMCR8_549	6/13/2011 0:00:00	SMCR8_549_6/13/2011_1																								
SMCR8_558	6/8/2011 0:00:00	SMCR8_558_6/8/2011_1																								
SMCR8_572	6/30/2009 0:00:00	SMCR8_572_6/30/2009_1	20.00	13.00	18.00	18.00	23.00	0.00	0.00	0.06	0.33	4.0e-03	0.00	0.81	0.83	1.00	0.00	0.00	0.07	0.97	59.61	75.00	17.52	45703959487.00	300.00	600.00
SMCR8_593	6/13/2011 0:00:00	SMCR8_593_6/13/2011_1																								
SMCR8_601	6/24/2009 0:00:00	SMCR8_601_6/24/2009_1	58.00	67.00	65.00	94.00	15.00	0.06	0.00	0.90	0.96	0.42	0.91	0.05	0.07	1.00	0.00	0.00	0.00	0.99	0.00	0.00	20.95	43936629970.00	300.00	600.00
SMCR8_613	6/29/2009 0:00:00	SMCR8_613_6/29/2009_1	34.00	37.00	35.00	52.00	5.00	5.0e-03	0.00	0.12	0.84	0.04	0.13	0.22	0.57	0.99	0.00	0.00	0.00	0.99	4.76	3.80	28.57	2888023507.00	300.00	600.00
SMDL1	6/26/2007 0:00:00	SMDL1_6/26/2007_1	58.00	79.00	70.00	70.00	57.00	0.01	0.33	0.05	0.94	0.04	0.05	0.03	0.92	0.00	0.93	0.63	0.00	0.00	0.00	23.80	40.81	220448.22	300.00	678.00
SMRC1	6/5/2007 0:00:00	SMRC1_6/5/2007_1	55.00	79.00	72.00	70.00	47.00	0.00	0.16	0.03	0.98	0.04	0.01	0.05	0.94	0.00	0.94	0.55	0.00	0.00	6.73	44.23	6.75	75721.25	300.00	601.00
SMRC1	10/7/2007 0:00:00	SMRC1_10/7/2007_1	62.00	80.00	74.00	72.00	63.00	2.0e-03	0.25	0.09	0.99	2.0e-03	2.0e-03	0.03	0.90	0.00	0.93	0.59	0.00	0.00	4.85	22.85	19.58	685794.42	300.00	652.00
SMRC1	6/16/2008 0:00:00	SMRC1_6/16/2008_1	50.00	43.00	41.00	58.00	30.00	0.00	0.00	0.04	0.96	0.01	0.01	0.09	0.93	0.99	0.00	0.00	0.00	1.00	58.82	27.61	0.00	159000000000.00	300.00	600.00
SMRC1	11/5/2008 0:00:00	SMRC1_11/5/2008_1	42.00	46.00	40.00	64.00	5.00	3.0e-03	0.00	0.02	0.98	0.01	0.01	0.10	0.96	1.00	0.00	0.00	0.00	1.00	9.61	56.19	10.34	304658652.40	30.00	600.00
SMRC1	7/7/2010 0:00:00	SMRC1_7/7/2010_1																						75108779413.00	300.00	
SMSM2	6/12/2007 0:00:00	SMSM2_6/12/2007_1	45.00	54.00	48.00	72.00	3.00	0.00	0.11	0.81	0.99	0.00	0.00	0.01	0.18	0.94	0.05	0.08	0.00	1.00	24.76	33.33	8.33	93222138512.00	300.00	600.00
SMST1	6/24/2007 0:00:00	SMST1_6/24/2007_1	78.00	76.00	74.00	76.00	78.00	0.24	0.12	0.33	0.94	0.34	0.37	0.05	0.67	0.00	0.49	0.31	0.25	0.00	0.00	14.28	23.28	31870063.69	300.00	622.00
SRSD2	6/17/2008 0:00:00	SRSD2_6/17/2008_1	21.00	27.00	25.00	26.00	23.00	0.01	0.33	0.04	0.86	0.03	0.06	0.38	0.96	0.60	0.20	0.26	0.00	0.75	32.03	61.90	0.00	75037611419.00	300.00	600.00
SRSV1	6/17/2008 0:00:00	SRSV1_6/17/2008_1	35.00	49.00	35.00	50.00	10.00	0.00	0.00	0.01	0.76	0.07	0.07	0.05	0.91	0.06	0.00	0.00	0.00	0.66	27.88	70.47	0.00	101000000000.00	300.00	600.00
SWHC1	6/12/2008 0:00:00	SWHC1_6/12/2008_1	44.00	49.00	41.00	56.00	15.00	0.09	0.08	0.10	0.92	0.10	0.12	0.11	0.87	0.51	0.04	0.06	0.08	0.89	43.80	31.42	0.00	375000000000.00	300.00	600.00
SWSW1	6/12/2008 0:00:00	SWSW1_6/12/2008_1	18.00	17.00	16.00	24.00	3.00	3.0e-03	0.00	0.04	0.64	0.06	0.07	0.09	0.88	1.00	0.00	0.00	0.00	1.00	3.00	44.55	0.00	11546126820.00	300.00	600.00
TCTC1	6/20/2008 0:00:00	TCTC1_6/20/2008_1	60.00	49.00	56.00	50.00	70.00	0.05	0.30	0.07	0.87	0.14	0.15	0.19	0.85	0.24	0.13	0.21	0.17	0.27	24.00	23.80	9.00	51188879185.00	300.00	600.00
VRLC1	6/18/2007 0:00:00	VRLC1_6/18/2007_1	40.00	34.00	36.00	26.00	58.00	2.0e-03	0.23	0.04	0.88	0.27	0.25	0.53	0.95	0.36	0.43	0.33	0.15	0.59	41.74	30.47	42.10	14705324541.00	300.00	600.00
VRSA1	6/18/2007 0:00:00	VRSA1_6/18/2007_1	64.00	60.00	58.00	80.00	27.00	0.16	0.15	0.22	0.93	0.43	0.45	0.04	0.50	0.96	0.04	0.09	0.15	0.95	19.80	60.95	32.30	123000000000.00	300.00	632.00
VRVR4	6/19/2007 0:00:00	VRVR4_6/19/2007_1	80.00	66.00	70.00	84.00	62.00	0.13	0.25	0.40	0.98	0.43	0.64	0.03	0.41	0.78	0.12	0.19	0.29	0.56	49.01	33.33	29.16	140000000000.00	300.00	657.00
