"StationID_Master"	"ChemSampleID"	"Arsenic_inorg_f_ug_L"	"Arsenic_inorg_uf_ug_L"	"CaCO3_uf_mg_L"	"Calcium_uf_mg_L"	"Carbon_f_mg_L"	"Carbon_uf_mg_L"	"Chloride_uf_mg_L"	"Copper_uf_ug_L"	"CrossSectionalArea_calc"	"Depth_ft"	"DO_f_%"	"DO_f_mg_L"	"Ecoli_uf_CFU_100"	"Flow_cfs"	"Flow_ft_sec"	"Hardness_CaCO3_MgCO3_calc_mg_L"	"HydrogenCarbonate_uf_mg_L"	"Kjeldahl_N_uf_mg_L"	"Lead_cmpdsInorg_uf_mg_L"	"Magnesium_uf_mg_L"	"Manganese_uf_ug_L"	"Mercury_elemental_uf_mg_L"	"NH3_N_uf_mg_L"	"NO3NO2_uf_mg_L"	"pH_SU"	"Phosphorus_uf_mg_L"	"Potassium_uf_mg_L"	"Sodium_uf_mg_L"	"SpecCond_umhos_cm"	"StreamWidth_ft"	"Sulfate_uf_mg_L"	"TDS_f_mg_L"	"Temp_degC"	"TSS_susp_mg_L"	"Turbidity_NTU"
"179"	"SRCKN001.61"	"SRCKN001.61_2012-04-26"	NA	NA	0.483870967741935	0.61576354679803	NA	NA	0.404494382022472	NA	0.5	0.538095238095238	0.141176470588235	0.666666666666667	0.183544303797468	0.382352941176471	0.352941176470588	0.562874251497006	0.451612903225806	0.734375	NA	0.557046979865772	NA	NA	NA	0.9	0.192727272727273	NA	NA	0.199029126213592	0.635036496350365	0.601895734597156	0.926701570680628	0.646341463414634	0.268115942028986	NA	0.0905349794238683
"180"	"SRCKN001.61"	"SRCKN001.61_2012-06-19"	NA	NA	0.717741935483871	0.817733990147783	NA	NA	NA	NA	NA	0.0761904761904762	0	0	NA	0.00735294117647059	0.0196078431372549	0.802395209580838	0.669354838709677	0.78125	NA	0.812080536912752	0.931297709923664	NA	NA	NA	0.0581818181818182	NA	NA	0.58252427184466	0.708029197080292	0.104265402843602	0.717277486910995	0.784552845528455	0.666666666666667	NA	0.283950617283951
"181"	"SRCKN001.61"	"SRCKN001.61_2013-06-11"	NA	NA	NA	0.61576354679803	NA	NA	NA	NA	NA	0.342857142857143	0.529411764705882	0.0470588235294118	0.949367088607595	0.316176470588235	0.549019607843137	0.562874251497006	NA	0.484375	NA	0.597315436241611	NA	NA	NA	NA	0.432727272727273	0.993506493506494	NA	0.762135922330097	0.62043795620438	0.199052132701422	0.74869109947644	0.707317073170732	0.938405797101449	0.345029239766082	0.189300411522634
"182"	"SRD2E000.12"	"SRD2E000.12_2015-09-02"	NA	NA	NA	0.704433497536946	NA	NA	0.247191011235955	NA	0.732558139534884	0.823809523809524	0.619607843137255	0.0784313725490196	0.449367088607595	0.768382352941177	NA	0.592814371257485	NA	NA	NA	0.51006711409396	0.0381679389312977	NA	NA	NA	0.261818181818182	0.623376623376623	0.553846153846154	0.616504854368932	0.587591240875912	0.758293838862559	0.816753926701571	0.585365853658537	0.934782608695652	0.222222222222222	0.267489711934156
"183"	"SRD2E000.12"	"SRD2E000.12_2015-11-03"	NA	NA	NA	0.517241379310345	NA	NA	0.348314606741573	NA	0.488372093023256	0.704761904761905	0.850980392156863	0.698039215686274	0.0949367088607595	0.625	NA	0.389221556886228	NA	0.75	NA	NA	0.0458015267175573	NA	NA	NA	0.458181818181818	0.194805194805195	0.261538461538462	0.504854368932039	0.583941605839416	0.516587677725118	0.827225130890052	0.552845528455285	0.449275362318841	0.245614035087719	0.403292181069959
"184"	"SRD2E000.12"	"SRD2E000.12_2016-02-25"	0.285714285714286	NA	NA	0.41871921182266	NA	NA	0.370786516853933	NA	0.790697674418605	0.952380952380952	0.862745098039216	0.901960784313726	NA	0.779411764705882	NA	0.287425149700599	NA	0.2734375	NA	NA	0.450381679389313	NA	NA	0.842857142857143	0.294545454545455	0.753246753246753	0.1	0.174757281553398	0.364963503649635	0.781990521327014	0.884816753926702	0.459349593495935	0.192028985507246	0.730994152046784	0.962962962962963
"185"	"SRDCN001.90"	"SRDCN001.90_2015-08-18"	NA	NA	NA	0.45320197044335	NA	NA	0.112359550561798	NA	0.308139534883721	0.395238095238095	0.87843137254902	0.282352941176471	0.544303797468354	0.352941176470588	NA	0.317365269461078	NA	NA	NA	NA	0.099236641221374	NA	NA	NA	0.192727272727273	0.402597402597403	0.276923076923077	0.237864077669903	0.397810218978102	0.293838862559242	0.49738219895288	0.414634146341463	0.833333333333333	0.087719298245614	0.604938271604938
"186"	"SRDCN001.90"	"SRDCN001.90_2015-11-02"	NA	NA	NA	0.295566502463054	NA	NA	0.191011235955056	NA	0.534883720930233	0.90952380952381	0.807843137254902	0.509803921568627	0.189873417721519	0.639705882352941	NA	NA	NA	NA	NA	NA	0.412213740458015	NA	NA	NA	0.210909090909091	0.402597402597403	0.176923076923077	0.145631067961165	0.31021897810219	0.350710900473934	0.68586387434555	0.272357723577236	0.648550724637681	NA	0.596707818930041
"187"	"SRDCN001.90"	"SRDCN001.90_2016-03-28"	NA	NA	NA	0.201970443349754	NA	NA	NA	NA	0.38953488372093	0.619047619047619	0.941176470588235	0.67843137254902	0.0189873417721519	0.555147058823529	NA	NA	NA	NA	NA	0.12751677852349	0.580152671755725	NA	NA	NA	0.247272727272727	NA	0.115384615384615	0.121359223300971	0.218978102189781	0.33175355450237	0.68586387434555	0.219512195121951	0.557971014492754	0.719298245614035	0.699588477366255
"188"	"SRDCN001.90"	"SRDCN001.90_2016-06-22"	NA	NA	NA	0.433497536945813	NA	NA	NA	0.428571428571429	0.0348837209302326	0.0619047619047619	0.862745098039216	0.109803921568627	0.924050632911392	0.158088235294118	NA	NA	NA	0.78125	NA	0.268456375838926	0.625954198473282	NA	NA	NA	0.843636363636364	NA	0.515384615384615	0.300970873786408	0.375912408759124	0.170616113744076	0.649214659685864	0.524390243902439	0.989130434782609	0.842105263157895	0.814814814814815
"189"	"SRFIS004.49"	"SRFIS004.49_2007-07-31"	NA	NA	0.290322580645161	0.266009852216749	NA	NA	NA	NA	0.930232558139535	0.938095238095238	0.501960784313725	0.231372549019608	0.873417721518987	0.926470588235294	0.637254901960784	0.227544910179641	0.338709677419355	0.09375	NA	0.275167785234899	NA	NA	NA	NA	0.810909090909091	0.142857142857143	0.138461538461538	0.0339805825242718	0.248175182481752	0.848341232227488	0.230366492146597	0.345528455284553	0.445652173913043	NA	0.625514403292181
"190"	"SRFIS004.49"	"SRFIS004.49_2007-10-30"	NA	NA	0.330645161290323	0.349753694581281	NA	NA	NA	NA	0.348837209302326	0.233333333333333	0.494117647058824	0.968627450980392	NA	0.257352941176471	0.147058823529412	0.323353293413174	0.411290322580645	NA	NA	0.342281879194631	NA	NA	NA	0.942857142857143	0.76	0.0974025974025974	0.0615384615384615	0.150485436893204	0.346715328467153	0.497630331753554	0.0942408376963351	0.296747967479675	0.0978260869565217	NA	0.164609053497942
"191"	"SRFIS004.49"	"SRFIS004.49_2008-05-20"	NA	NA	0.201612903225806	NA	NA	NA	NA	NA	0.761627906976744	0.747619047619048	0.254901960784314	0.701960784313725	NA	0.819852941176471	0.696078431372549	0.209580838323353	0.225806451612903	0.078125	NA	NA	NA	NA	NA	NA	0.28	0.383116883116883	NA	NA	0.251824817518248	0.791469194312796	0.49738219895288	0.227642276422764	0.521739130434783	NA	0.123456790123457
"192"	"SRFIS004.49"	"SRFIS004.49_2008-06-24"	NA	NA	0.314516129032258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.683823529411765	NA	0.323353293413174	0.387096774193548	0.484375	NA	NA	NA	NA	0.709677419354839	NA	0.149090909090909	0.344155844155844	NA	NA	0.335766423357664	NA	0.455497382198953	0.386178861788618	0.467391304347826	NA	0.0288065843621399
"193"	"SRFIS010.92"	"SRFIS010.92_2015-08-18"	NA	NA	NA	0.428571428571429	NA	NA	0.393258426966292	NA	0.494186046511628	0.657142857142857	0.905882352941176	0.333333333333333	0.19620253164557	0.422794117647059	NA	0.353293413173653	NA	NA	NA	NA	0.32824427480916	NA	NA	NA	0.301818181818182	0.383116883116883	0.376923076923077	0.116504854368932	0.430656934306569	0.464454976303318	0.455497382198953	0.422764227642276	0.963768115942029	0.187134502923977	0.555555555555556
"194"	"SRFIS010.92"	"SRFIS010.92_2015-10-21"	NA	NA	NA	0.379310344827586	NA	NA	0.48314606741573	NA	0.296511627906977	0.857142857142857	NA	NA	0.822784810126582	0.654411764705882	NA	0.311377245508982	NA	0.9453125	NA	NA	0.694656488549618	NA	NA	NA	0.0836363636363636	0.577922077922078	0.492307692307692	0.0485436893203883	0.423357664233577	0.127962085308057	0.539267015706806	0.304878048780488	0.0869565217391304	0.549707602339181	0.930041152263374
"195"	"SRFIS010.92"	"SRFIS010.92_2016-03-28"	NA	NA	NA	0.29064039408867	NA	NA	0.460674157303371	NA	0.383720930232558	0.704761904761905	0.729411764705882	0.345098039215686	0.0949367088607595	0.389705882352941	NA	NA	NA	NA	NA	0.248322147651007	0.603053435114504	NA	NA	NA	0.309090909090909	NA	0.207692307692308	0.0339805825242718	0.302919708029197	0.293838862559242	0.706806282722513	0.321138211382114	0.442028985507246	NA	0.786008230452675
"196"	"SRFIS010.92"	"SRFIS010.92_2016-06-20"	NA	NA	NA	0.477832512315271	NA	NA	NA	0	0.145348837209302	0.176190476190476	0.811764705882353	0.0549019607843137	0.417721518987342	0.1875	NA	NA	NA	0.84375	NA	0.335570469798658	0.488549618320611	NA	NA	NA	0.64	NA	0.515384615384615	0.368932038834951	0.456204379562044	0.265402843601896	0.534031413612565	0.540650406504065	0.978260869565217	0.140350877192982	0.518518518518518
"197"	"SRHAY000.04"	"SRHAY000.04_2007-07-31"	NA	NA	0.379032258064516	0.300492610837438	NA	NA	NA	NA	0.651162790697674	0.676190476190476	0.298039215686275	0.580392156862745	0.316455696202532	0.602941176470588	0.274509803921569	0.203592814371257	0.459677419354839	0.09375	NA	0.201342281879195	NA	NA	NA	NA	0.607272727272727	0.0714285714285714	0.692307692307692	0.713592233009709	0.346715328467153	0.71563981042654	NA	0.41869918699187	0.786231884057971	NA	0.213991769547325
"198"	"SRHAY000.04"	"SRHAY000.04_2007-10-23"	NA	NA	0.443548387096774	0.315270935960591	NA	NA	NA	NA	NA	0.404761904761905	0.956862745098039	0.992156862745098	NA	0.713235294117647	NA	0.209580838323353	0.508064516129032	NA	NA	0.201342281879195	NA	NA	NA	0.171428571428571	0.661818181818182	0.24025974025974	0.861538461538462	0.810679611650485	0.434306569343066	0.748815165876777	NA	0.280487804878049	0.568840579710145	NA	0.037037037037037
"199"	"SRHAY000.04"	"SRHAY000.04_2008-04-23"	NA	NA	0.161290322580645	NA	NA	NA	NA	NA	NA	0.0761904761904762	0.0823529411764706	0.541176470588235	NA	0.533088235294118	0.92156862745098	0.125748502994012	0.185483870967742	0.109375	NA	NA	NA	NA	NA	NA	0.341818181818182	0.0324675324675325	NA	NA	0.167883211678832	0.464454976303318	0.49738219895288	0.178861788617886	0.184782608695652	NA	0.452674897119342
"200"	"SRHAY000.04"	"SRHAY000.04_2008-06-17"	NA	NA	0.459677419354839	NA	NA	NA	NA	NA	NA	0.633333333333333	0.372549019607843	0.662745098039216	0.525316455696203	0.5	NA	0.227544910179641	0.516129032258065	NA	NA	NA	NA	NA	NA	0.0142857142857143	0.756363636363636	0.214285714285714	NA	NA	0.448905109489051	0.545023696682464	NA	0.544715447154472	0.815217391304348	NA	0.34156378600823
"201"	"SRHAY003.25"	"SRHAY003.25_2015-09-03"	NA	NA	NA	0.61576354679803	NA	NA	0.101123595505618	NA	0.47093023255814	0.495238095238095	0.435294117647059	0.192156862745098	0.620253164556962	0.393382352941176	NA	0.538922155688623	NA	NA	NA	0.536912751677852	0.862595419847328	NA	NA	NA	0.116363636363636	0.0454545454545455	NA	0.446601941747573	0.492700729927007	0.497630331753554	0.0104712041884817	0.357723577235772	0.688405797101449	NA	0.234567901234568
"202"	"SRHAY003.25"	"SRHAY003.25_2016-03-29"	NA	NA	NA	0.231527093596059	NA	NA	NA	NA	0.0581395348837209	0.019047619047619	0.835294117647059	0.733333333333333	0.30379746835443	0.102941176470588	NA	NA	NA	0.2734375	NA	0.228187919463087	0.824427480916031	NA	NA	NA	0.363636363636364	NA	NA	0.0728155339805825	0.244525547445255	0.312796208530806	0.392670157068063	0.32520325203252	0.213768115942029	0.491228070175439	0.707818930041152
"203"	"SRHAY003.25"	"SRHAY003.25_2016-06-21"	NA	NA	NA	0.512315270935961	NA	NA	NA	NA	0.226744186046512	0.271428571428571	0.92156862745098	0.243137254901961	0.943037974683544	0.110294117647059	NA	NA	NA	0.78125	NA	0.315436241610738	0.801526717557252	NA	NA	NA	0.363636363636364	NA	0.446153846153846	0.66504854368932	0.437956204379562	0.33175355450237	0.424083769633508	0.467479674796748	0.992753623188406	0.292397660818713	0.271604938271605
"204"	"SRHRS001.41"	"SRHRS001.41_2015-09-02"	NA	NA	NA	0.70935960591133	NA	NA	0.247191011235955	NA	0.587209302325581	0.580952380952381	0.756862745098039	0.12156862745098	0.854430379746835	0.797794117647059	NA	0.586826347305389	NA	NA	NA	NA	0.717557251908397	NA	NA	NA	0.174545454545455	0.844155844155844	0.207692307692308	0.621359223300971	0.591240875912409	0.611374407582938	0.785340314136126	0.59349593495935	0.97463768115942	0.789473684210526	0.547325102880658
"205"	"SRHRS001.41"	"SRHRS001.41_2015-11-03"	NA	NA	NA	0.532019704433498	NA	NA	0.191011235955056	NA	0.191860465116279	0.304761904761905	0.898039215686275	0.686274509803922	0.19620253164557	0.5	NA	0.383233532934132	NA	0.7578125	NA	NA	0.679389312977099	NA	NA	NA	0.0690909090909091	0.772727272727273	0.115384615384615	0.577669902912621	0.594890510948905	0.312796208530806	0.801047120418848	0.560975609756098	0.307971014492754	0.426900584795322	0.51440329218107
"206"	"SRHRS001.41"	"SRHRS001.41_2016-02-25"	0	NA	NA	0.448275862068966	NA	NA	0.348314606741573	NA	0.656976744186046	0.771428571428571	0.831372549019608	0.83921568627451	NA	0.698529411764706	NA	0.287425149700599	NA	0.2734375	NA	NA	0.50381679389313	NA	NA	NA	0.243636363636364	0.714285714285714	0.0307692307692308	0.296116504854369	0.383211678832117	0.635071090047393	0.863874345549738	0.51219512195122	0.427536231884058	0.56140350877193	0.934156378600823
"207"	"SRHRS001.41"	"SRHRS001.41_2016-06-21"	NA	NA	NA	0.61576354679803	NA	NA	NA	0.571428571428571	NA	0.00476190476190476	0.984313725490196	0.184313725490196	NA	NA	NA	NA	NA	0.84375	0.333333333333333	0.442953020134228	0.99236641221374	NA	NA	NA	0.698181818181818	0.980519480519481	0.415384615384615	0.70873786407767	0.598540145985402	0.199052132701422	0.879581151832461	0.650406504065041	1	0.929824561403509	0.991769547325103
"208"	"SRNBE000.86"	"SRNBE000.86_2015-10-20"	NA	NA	NA	0.458128078817734	NA	NA	0.292134831460674	NA	0.569767441860465	0.495238095238095	NA	NA	0.348101265822785	0.625	NA	0.365269461077844	NA	0.3984375	NA	NA	0.00763358778625954	NA	NA	NA	0.385454545454545	0.402597402597403	0.315384615384615	0.247572815533981	0.503649635036496	0.691943127962085	0.801047120418848	0.5	0.239130434782609	0.111111111111111	0.37037037037037
"209"	"SRNBE000.86"	"SRNBE000.86_2016-03-29"	NA	NA	NA	0.315270935960591	NA	NA	NA	NA	0.627906976744186	0.742857142857143	0.874509803921569	0.87843137254902	NA	0.816176470588235	NA	NA	NA	NA	NA	0.275167785234899	NA	NA	NA	NA	0.534545454545455	NA	0.0692307692307692	0.0728155339805825	0.368613138686131	0.616113744075829	0.863874345549738	0.378048780487805	0.115942028985507	NA	0.54320987654321
"210"	"SRNBE000.86"	"SRNBE000.86_2016-06-21"	NA	NA	NA	0.586206896551724	NA	NA	NA	NA	0.0755813953488372	0.404761904761905	0.803921568627451	0.458823529411765	0.955696202531646	0.283088235294118	NA	NA	NA	0.71875	NA	0.469798657718121	NA	NA	NA	NA	0.952727272727273	NA	0.515384615384615	0.553398058252427	0.507299270072993	0.0616113744075829	0.81151832460733	0.573170731707317	0.684782608695652	0	0.218106995884774
"211"	"SRNFB012.35"	"SRNFB012.35_2015-09-02"	NA	NA	NA	0.714285714285714	NA	NA	0.191011235955056	NA	0.947674418604651	0.89047619047619	0.698039215686274	0.137254901960784	0.664556962025316	0.856617647058823	NA	0.664670658682635	NA	NA	NA	0.63758389261745	0.702290076335878	NA	NA	NA	0.44	0.668831168831169	0.623076923076923	0.62621359223301	0.627737226277372	0.933649289099526	0.109947643979058	0.605691056910569	0.778985507246377	0.631578947368421	0.901234567901235
"212"	"SRNFB012.35"	"SRNFB012.35_2015-10-19"	NA	NA	NA	0.605911330049261	NA	NA	0.370786516853933	NA	0.982558139534884	0.966666666666667	NA	NA	0.626582278481013	0.875	NA	0.497005988023952	NA	0.6484375	NA	NA	0.221374045801527	NA	NA	NA	0.730909090909091	0.37012987012987	0.561538461538462	0.640776699029126	0.613138686131387	0.981042654028436	0.256544502617801	0.597560975609756	0.753623188405797	0.315789473684211	0.794238683127572
"213"	"SRNFB012.35"	"SRNFB012.35_2016-03-30"	NA	NA	NA	0.507389162561576	NA	NA	NA	NA	0.970930232558139	0.928571428571429	0.819607843137255	0.917647058823529	NA	0.716911764705882	NA	NA	NA	NA	NA	0.402684563758389	NA	NA	NA	NA	0.581818181818182	NA	0.284615384615385	0.553398058252427	0.514598540145985	0.947867298578199	0.544502617801047	0.626016260162602	0.0507246376811594	0.064327485380117	0.720164609053498
"214"	"SRNFB012.35"	"SRNFB012.35_2016-06-14"	NA	NA	NA	0.753694581280788	NA	NA	NA	0.285714285714286	0.622093023255814	0.552380952380952	0.776470588235294	0.568627450980392	0.215189873417722	0.654411764705882	NA	NA	NA	0.609375	NA	0.724832214765101	0.725190839694656	NA	NA	NA	0.629090909090909	NA	0.776923076923077	0.781553398058252	0.675182481751825	0.701421800947867	0.293193717277487	0.719512195121951	0.228260869565217	0.725146198830409	0.810699588477366
"215"	"SRRES000.33"	"SRRES000.33_2010-09-02"	NA	NA	0.258064516129032	0.246305418719212	NA	NA	NA	NA	NA	0.961904761904762	0.737254901960784	0.643137254901961	0.778481012658228	0.882352941176471	0.637254901960784	0.149700598802395	0.201612903225806	NA	NA	0.12751677852349	0.145038167938931	NA	NA	NA	0.490909090909091	NA	NA	0.684466019417476	0.281021897810219	0.829383886255924	0.0471204188481675	0.284552845528455	0.5	0.309941520467836	0.271604938271605
"216"	"SRRES000.33"	"SRRES000.33_2010-10-12"	NA	NA	0.354838709677419	0.315270935960591	NA	NA	NA	NA	0.604651162790698	0.857142857142857	0.349019607843137	0.83921568627451	0.727848101265823	0.841911764705882	0.941176470588235	0.173652694610778	0.290322580645161	NA	NA	0.12751677852349	NA	NA	NA	NA	0.16	NA	NA	0.762135922330097	0.361313868613139	0.450236966824645	NA	0.341463414634146	0.434782608695652	0.16374269005848	0.0699588477366255
"217"	"SRRES000.33"	"SRRES000.33_2011-05-05"	NA	NA	0.362903225806452	0.334975369458128	NA	NA	NA	NA	0.744186046511628	0.580952380952381	0.188235294117647	0.611764705882353	0.259493670886076	0.830882352941177	0.725490196078431	0.173652694610778	0.306451612903226	NA	NA	0.12751677852349	NA	NA	NA	NA	0.64	NA	NA	0.771844660194175	0.37956204379562	0.85781990521327	NA	0.25609756097561	0.626811594202899	0.198830409356725	0.111111111111111
"218"	"SRSNK001.33"	"SRSNK001.33_2007-07-31"	NA	NA	0.564516129032258	0.586206896551724	NA	NA	NA	NA	0.203488372093023	0.0761904761904762	0.505882352941176	0.23921568627451	0.493670886075949	0.202205882352941	0.166666666666667	0.562874251497006	0.564516129032258	0.609375	NA	0.664429530201342	NA	NA	NA	NA	0.574545454545455	0.292207792207792	0.515384615384615	0.383495145631068	0.525547445255474	0.37914691943128	0	0.634146341463415	0.713768115942029	NA	0.168724279835391
"219"	"SRSNK001.33"	"SRSNK001.33_2008-05-20"	NA	NA	0.274193548387097	NA	NA	NA	NA	NA	NA	NA	0.262745098039216	0.666666666666667	NA	0.5	NA	0.359281437125749	0.306451612903226	0.1328125	NA	NA	NA	NA	NA	NA	0.283636363636364	0.681818181818182	NA	NA	0.332116788321168	NA	0.664921465968586	0.434959349593496	0.601449275362319	NA	0.37037037037037
"220"	"SRSNK001.33"	"SRSNK001.33_2015-08-18"	NA	NA	NA	0.660098522167488	NA	NA	0.112359550561798	NA	0.174418604651163	0.476190476190476	0.705882352941177	0.168627450980392	0.765822784810127	0.150735294117647	NA	0.598802395209581	NA	NA	NA	0.630872483221476	0.114503816793893	NA	NA	NA	0.207272727272727	0.792207792207792	0.738461538461539	0.368932038834951	0.616788321167883	0.0853080568720379	0.890052356020942	0.638211382113821	0.949275362318841	NA	0.106995884773663
"221"	"SRSNK001.33"	"SRSNK001.33_2015-10-20"	NA	NA	NA	0.487684729064039	NA	NA	0.269662921348315	NA	0.168604651162791	0.176190476190476	NA	NA	0.259493670886076	0.246323529411765	NA	0.449101796407186	NA	0.5703125	NA	NA	0	NA	NA	NA	0.494545454545455	0.811688311688312	0.615384615384615	0.199029126213592	0.562043795620438	0.37914691943128	0.910994764397906	0.520325203252033	0.576086956521739	0.0994152046783626	0.415637860082305
"222"	"SRSNK001.33"	"SRSNK001.33_2016-03-29"	NA	NA	NA	0.399014778325123	NA	NA	0.471910112359551	NA	0.273255813953488	0.20952380952381	0.741176470588235	0.650980392156863	NA	0.246323529411765	NA	NA	NA	NA	NA	0.389261744966443	NA	NA	NA	NA	0.309090909090909	NA	0.361538461538462	0.0728155339805825	0.445255474452555	0.52132701421801	0.952879581151832	0.532520325203252	0.271739130434783	0.00584795321637427	0.539094650205761
"223"	"SRSTI000.38"	"SRSTI000.38_2007-07-30"	NA	NA	0.314516129032258	0.246305418719212	NA	NA	NA	NA	0.668604651162791	0.852380952380952	0.0941176470588235	0.207843137254902	0.658227848101266	0.0735294117647059	0.00980392156862745	0.173652694610778	0.362903225806452	NA	NA	0.214765100671141	0.763358778625954	NA	NA	NA	0.4	NA	0.692307692307692	0.446601941747573	0.262773722627737	0.601895734597156	NA	0.386178861788618	0.804347826086957	0.467836257309941	0.847736625514403
"224"	"SRSTI000.38"	"SRSTI000.38_2007-10-23"	NA	NA	0.233870967741935	0.201970443349754	NA	NA	NA	NA	NA	0.495238095238095	NA	NA	NA	0.319852941176471	NA	0.149700598802395	0.266129032258065	NA	NA	0.174496644295302	NA	NA	NA	NA	0.698181818181818	0.194805194805195	0.576923076923077	0.300970873786408	0.291970802919708	0.246445497630332	0.0209424083769634	0.191056910569106	0.126811594202899	NA	0.460905349794239
"225"	"SRSTI000.38"	"SRSTI000.38_2008-06-18"	NA	NA	0.17741935483871	NA	NA	NA	NA	NA	NA	0.395238095238095	0.00784313725490196	0.0117647058823529	0.911392405063291	0.477941176470588	NA	0.0898203592814371	0.201612903225806	NA	NA	NA	NA	NA	NA	NA	0.374545454545455	0.5	NA	NA	0.186131386861314	0.28436018957346	0.230366492146597	0.247967479674797	0.923913043478261	0.690058479532164	0.592592592592593
"226"	"SRSTI000.38"	"SRSTI000.38_2013-09-17"	NA	NA	NA	0.266009852216749	NA	NA	NA	NA	0.819767441860465	0.995238095238095	0.588235294117647	0.207843137254902	0.829113924050633	0.856617647058823	NA	0.173652694610778	NA	0.734375	NA	0.174496644295302	0.725190839694656	NA	0.548387096774194	0.657142857142857	0.145454545454545	NA	NA	0.121359223300971	0.22992700729927	0.478672985781991	0.424083769633508	0.239837398373984	0.630434782608696	0.707602339181287	0.777777777777778
"227"	"SRSTI000.38"	"SRSTI000.38_2013-10-22"	NA	NA	NA	0.266009852216749	NA	NA	NA	NA	0.401162790697674	0.771428571428571	0.32156862745098	0.909803921568627	0.0949367088607595	0.264705882352941	NA	0.173652694610778	NA	0.5625	NA	0.174496644295302	0.33587786259542	NA	NA	0.742857142857143	0.876363636363636	NA	NA	0.300970873786408	0.821167883211679	0.227488151658768	0.356020942408377	0.869918699186992	0.297101449275362	NA	0.312757201646091
"228"	"SRSTI000.38"	"SRSTI000.38_2014-04-15"	NA	NA	NA	NA	NA	NA	0.191011235955056	NA	0.354651162790698	0.619047619047619	0.266666666666667	0.8	NA	0.408088235294118	NA	NA	NA	0.96875	NA	NA	0.519083969465649	NA	NA	0.814285714285714	0.534545454545455	0.0714285714285714	0.161538461538462	0.111650485436893	0.153284671532847	0.232227488151659	0.424083769633508	0.0650406504065041	0.326086956521739	0.432748538011696	0.695473251028807
"229"	"SRSTI000.38"	"SRSTI000.38_2014-05-29"	NA	NA	NA	0.310344827586207	NA	NA	0.191011235955056	NA	0.127906976744186	0.0761904761904762	0.674509803921569	0.431372549019608	0.974683544303797	0.0919117647058824	NA	NA	NA	0.6953125	0	NA	0.595419847328244	NA	NA	NA	0.283636363636364	NA	0.684615384615385	0.5	0.343065693430657	0.327014218009479	0.151832460732984	0.308943089430894	0.579710144927536	0.415204678362573	0.917695473251029
"230"	"SRUDC000.02"	"SRUDC000.02_2015-08-18"	NA	NA	NA	0.399014778325123	NA	NA	0.0786516853932584	NA	0.151162790697674	0.138095238095238	0.788235294117647	0.223529411764706	0.518987341772152	0.430147058823529	NA	0.287425149700599	NA	NA	NA	NA	0.381679389312977	NA	NA	NA	0.254545454545455	0.383116883116883	0.469230769230769	0.140776699029126	0.386861313868613	0.364928909952607	0.649214659685864	0.361788617886179	0.916666666666667	NA	0.218106995884774
"231"	"SRUDC000.02"	"SRUDC000.02_2015-11-02"	NA	NA	NA	0.261083743842365	NA	NA	0.168539325842697	NA	0.319767441860465	0.495238095238095	0.870588235294118	0.56078431372549	0	0.716911764705882	NA	NA	NA	NA	NA	NA	0.0610687022900763	NA	NA	NA	0.501818181818182	0.344155844155844	0.338461538461538	0.0728155339805825	0.412408759124088	0.33175355450237	0.785340314136126	0.382113821138211	0.822463768115942	0.263157894736842	0.436213991769547
"232"	"SRUDC000.02"	"SRUDC000.02_2016-03-28"	NA	NA	NA	0.241379310344828	NA	NA	NA	NA	0.197674418604651	0.119047619047619	0.933333333333333	0.690196078431373	NA	0.580882352941177	NA	NA	NA	NA	NA	0.228187919463087	0.183206106870229	NA	NA	NA	0.516363636363636	NA	0.2	0.0339805825242718	0.277372262773723	0.398104265402844	0.785340314136126	0.24390243902439	0.532608695652174	0.596491228070175	0.753086419753086
"233"	"SRUDC000.02"	"SRUDC000.02_2016-06-22"	NA	NA	NA	0.492610837438424	NA	NA	NA	NA	0.174418604651163	0.314285714285714	0.780392156862745	0.298039215686275	0.810126582278481	0.433823529411765	NA	NA	NA	0.71875	0.555555555555556	0.369127516778524	0.458015267175573	NA	NA	NA	0.832727272727273	NA	0.576923076923077	0.383495145631068	0.452554744525547	0.194312796208531	0.664921465968586	0.601626016260163	0.75	0.175438596491228	0.345679012345679
"234"	"SRUEF000.87"	"SRUEF000.87_2015-09-02"	NA	NA	NA	0.67487684729064	NA	NA	0.112359550561798	NA	0.738372093023256	0.833333333333333	0.705882352941177	0.192156862745098	0.727848101265823	0.746323529411765	NA	0.544910179640719	NA	NA	NA	NA	0.656488549618321	NA	NA	NA	0.2	0.402597402597403	0.269230769230769	0.41747572815534	0.54014598540146	0.691943127962085	0.366492146596859	0.528455284552846	0.659420289855073	0.280701754385965	0.94238683127572
"235"	"SRUEF000.87"	"SRUEF000.87_2015-10-19"	NA	NA	NA	0.561576354679803	NA	NA	0.292134831460674	NA	0.563953488372093	0.90952380952381	NA	NA	0.481012658227848	0.654411764705882	NA	0.425149700598802	NA	0.53125	NA	NA	0.580152671755725	NA	NA	NA	0.443636363636364	0.551948051948052	0.292307692307692	0.436893203883495	0.518248175182482	0.431279620853081	0.408376963350785	0.430894308943089	0.742753623188406	0.461988304093567	0.880658436213992
