StationID_Master	COMID	clust	SampDate	SampYear	ChemSampleID	PhabSampID	FldChemSampID	FlowSampID	BMISampID	AlgSampID	EpiphyteSampID	IntegAlgSampID	MacroalgSampID	MicroalgSampID
SMC01372	17574585	5	7/13/2010	2010	NA	SMC01372_2010-07-13	SMC01372_2010-07-13	SMC01372_modeledflow	SMC01372_7/13/2010_BMI_RWB_2	NA	NA	NA	NA	NA
SMC01372	17574585	5	7/13/2010	2010	NA	SMC01372_2010-07-13	SMC01372_2010-07-13	SMC01372_modeledflow	SMC01372_7/13/2010_BMI_RWB_1	NA	NA	NA	NA	NA
SMC01384	20365093	2	6/29/2009	2009	NA	NA	SMC01384_2009-06-29	NA	SMC01384_6/29/2009_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
SMC01384	20365093	2	6/30/2015	2015	NA	SMC01384_2015-06-30	SMC01384_2015-06-30	NA	SMC01384_6/30/2015_BMI_RWB_1	SMC01384_6/30/2015_1	NA	SMC01384_6/30/2015_1	NA	NA
SMC01384	20365093	2	6/14/2016	2016	NA	NA	SMC01384_2016-06-14	NA	NA	NA	NA	NA	NA	NA
SMC01384	20365093	2	6/7/2017	2017	NA	NA	SMC01384_2017-06-07	NA	NA	NA	NA	NA	NA	NA
SMC01413	20343191	6	7/9/2012	2012	NA	NA	SMC01413_2012-07-09	SMC01413_modeledflow	SMC01413_7/9/2012_BMI_RWB_MCM_1	SMC01413_7/9/2012_2	NA	SMC01413_7/9/2012_2	SMC01413_7/9/2012_2	SMC01413_7/9/2012_2
SMC01413	20343191	6	7/9/2012	2012	NA	NA	SMC01413_2012-07-09	SMC01413_modeledflow	SMC01413_7/9/2012_BMI_RWB_MCM_2	SMC01413_7/9/2012_1	NA	SMC01413_7/9/2012_1	SMC01413_7/9/2012_1	SMC01413_7/9/2012_1
SMC01413	20343191	6	7/9/2012	2012	NA	NA	SMC01413_2012-07-09	SMC01413_modeledflow	SMC01413_7/9/2012_BMI_RWB_MCM_2	SMC01413_7/9/2012_2	NA	SMC01413_7/9/2012_2	SMC01413_7/9/2012_2	SMC01413_7/9/2012_2
SMC01413	20343191	6	7/9/2012	2012	NA	NA	SMC01413_2012-07-09	SMC01413_modeledflow	SMC01413_7/9/2012_BMI_RWB_MCM_1	SMC01413_7/9/2012_1	NA	SMC01413_7/9/2012_1	SMC01413_7/9/2012_1	SMC01413_7/9/2012_1
SMC01424	22522841	6	7/1/2009	2009	NA	SMC01424_2009-07-01	SMC01424_2009-07-01	SMC01424_modeledflow	SMC01424_7/1/2009_BMI_RWB_1	SMC01424_7/1/2009_1	NA	SMC01424_7/1/2009_1	SMC01424_7/1/2009_1	SMC01424_7/1/2009_1
SMC01452	22515818	1	7/15/2010	2010	NA	NA	SMC01452_2010-07-15	SMC01452_modeledflow	SMC01452_7/15/2010_BMI_RWB_1	SMC01452_7/15/2010_1	SMC01452_7/15/2010_1	SMC01452_7/15/2010_1	SMC01452_7/15/2010_1	SMC01452_7/15/2010_1
SMC01464	22515786	1	6/7/2012	2012	NA	NA	SMC01464_2012-06-07	NA	SMC01464_6/7/2012_BMI_RWB_MCM_1	SMC01464_6/7/2012_1	SMC01464_6/7/2012_1	SMC01464_6/7/2012_1	SMC01464_6/7/2012_1	SMC01464_6/7/2012_1
SMC01504	22524645	6	6/28/2011	2011	NA	SMC01504_2011-06-28	SMC01504_2011-06-28	SMC01504_modeledflow	SMC01504_6/28/2011_BMI_RWB_MCM_1	SMC01504_6/28/2011_2	NA	SMC01504_6/28/2011_2	NA	SMC01504_6/28/2011_2
SMC01504	22524645	6	6/28/2011	2011	NA	SMC01504_2011-06-28	SMC01504_2011-06-28	SMC01504_modeledflow	SMC01504_6/28/2011_BMI_RWB_MCM_1	SMC01504_6/28/2011_1	NA	SMC01504_6/28/2011_1	NA	SMC01504_6/28/2011_1
SMC01512	17563922	1	6/23/2010	2010	NA	SMC01512_2010-06-23	SMC01512_2010-06-23	SMC01512_modeledflow	SMC01512_6/23/2010_BMI_RWB_MCM_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1
SMC01544	22515726	5	7/14/2010	2010	NA	SMC01544_2010-07-14	SMC01544_2010-07-14	SMC01544_modeledflow	SMC01544_7/14/2010_BMI_RWB_1	SMC01544_7/14/2010_1	NA	SMC01544_7/14/2010_1	NA	SMC01544_7/14/2010_1
SMC01544	22515726	5	6/14/2016	2016	NA	NA	SMC01544_2016-06-14	SMC01544_modeledflow	NA	NA	NA	NA	NA	NA
SMC01550	20365177	2	6/25/2009	2009	NA	SMC01550_2009-06-25	SMC01550_2009-06-25	SMC01550_modeledflow	SMC01550_6/25/2009_BMI_RWB_1	NA	NA	NA	NA	NA
SMC01555	20348689	2	6/23/2011	2011	NA	SMC01555_2011-06-23	SMC01555_2011-06-23	NA	SMC01555_6/23/2011_BMI_RWB_MCM_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1
SMC01567	17585776	2	6/9/2010	2010	NA	SMC01567_2010-06-09	SMC01567_2010-06-09	SMC01567_modeledflow	SMC01567_6/9/2010_BMI_RWB_MCM_1	SMC01567_6/9/2010_1	SMC01567_6/9/2010_1	SMC01567_6/9/2010_1	SMC01567_6/9/2010_1	SMC01567_6/9/2010_1
SMC01606	20331408	1	5/26/2009	2009	NA	SMC01606_2009-05-26	SMC01606_2009-05-26	SMC01606_modeledflow	SMC01606_5/26/2009_BMI_RWB_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1
SMC01640	20364739	2	6/29/2009	2009	NA	NA	SMC01640_2009-06-29	SMC01640_modeledflow	SMC01640_6/29/2009_BMI_RWB_1	NA	NA	NA	NA	NA
SMC01640	20364739	2	6/30/2015	2015	NA	SMC01640_2015-06-30	SMC01640_2015-06-30	SMC01640_modeledflow	SMC01640_6/30/2015_BMI_RWB_1	SMC01640_6/30/2015_1	NA	SMC01640_6/30/2015_1	NA	NA
SMC01640	20364739	2	6/14/2016	2016	NA	NA	SMC01640_2016-06-14	SMC01640_modeledflow	NA	NA	NA	NA	NA	NA
SMC01640	20364739	2	6/7/2017	2017	NA	NA	SMC01640_2017-06-07	SMC01640_modeledflow	NA	NA	NA	NA	NA	NA
SMC01656	22514958	1	6/6/2012	2012	NA	NA	SMC01656_2012-06-06	SMC01656_modeledflow	SMC01656_6/6/2012_BMI_RWB_MCM_1	SMC01656_6/6/2012_1	SMC01656_6/6/2012_1	SMC01656_6/6/2012_1	SMC01656_6/6/2012_1	SMC01656_6/6/2012_1
SMC01676	17574585	5	7/3/2010	2010	NA	SMC01676_2010-07-03	SMC01676_2010-07-03	SMC01676_modeledflow	NA	NA	NA	NA	NA	NA
SMC01676	17574585	5	7/13/2010	2010	NA	NA	NA	NA	SMC01676_7/13/2010_BMI_RWB_1	NA	NA	NA	NA	NA
SMC01684	17563902	4	6/3/2009	2009	NA	SMC01684_2009-06-03	SMC01684_2009-06-03	NA	SMC01684_6/3/2009_BMI_RWB_1	SMC01684_6/3/2009_1	NA	SMC01684_6/3/2009_1	NA	SMC01684_6/3/2009_1
SMC01689	20341709	5	7/5/2012	2012	NA	NA	SMC01689_2012-07-05	NA	SMC01689_7/5/2012_BMI_RWB_MCM_1	SMC01689_7/5/2012_1	NA	SMC01689_7/5/2012_1	NA	SMC01689_7/5/2012_1
SMC01692	948070459	5	6/20/2011	2011	NA	SMC01692_2011-06-20	SMC01692_2011-06-20	SMC01692_modeledflow	SMC01692_6/20/2011_BMI_RWB_MCM_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1
SMC01694	22527375	1	6/28/2010	2010	NA	SMC01694_2010-06-28	SMC01694_2010-06-28	SMC01694_modeledflow	SMC01694_6/28/2010_BMI_RWB_1	SMC01694_6/28/2010_1	SMC01694_6/28/2010_1	SMC01694_6/28/2010_1	SMC01694_6/28/2010_1	SMC01694_6/28/2010_1
SMC01716	22515806	1	6/8/2010	2010	NA	SMC01716_2010-06-08	SMC01716_2010-06-08	SMC01716_modeledflow	SMC01716_6/8/2010_BMI_RWB_1	SMC01716_6/8/2010_1	NA	SMC01716_6/8/2010_1	NA	SMC01716_6/8/2010_1
SMC01717	20341551	5	5/28/2009	2009	NA	SMC01717_2009-05-28	SMC01717_2009-05-28	NA	SMC01717_5/28/2009_BMI_RWB_1	SMC01717_5/28/2009_1	SMC01717_5/28/2009_1	SMC01717_5/28/2009_1	SMC01717_5/28/2009_1	SMC01717_5/28/2009_1
SMC01726	22525751	1	6/30/2010	2010	NA	SMC01726_2010-06-30	SMC01726_2010-06-30	SMC01726_modeledflow	SMC01726_6/30/2010_BMI_RWB_1	SMC01726_6/30/2010_1	NA	SMC01726_6/30/2010_1	NA	SMC01726_6/30/2010_1
SMC01748	163864411	1	6/3/2009	2009	NA	SMC01748_2009-06-03	SMC01748_2009-06-03	SMC01748_modeledflow	SMC01748_6/3/2009_BMI_RWB_1	SMC01748_6/3/2009_1	NA	SMC01748_6/3/2009_1	NA	SMC01748_6/3/2009_1
SMC01748	163864411	1	5/21/2014	2014	NA	NA	NA	NA	SMC01748_5/21/2014_BMI_RWB_1	SMC01748_5/21/2014_1	SMC01748_5/21/2014_1	SMC01748_5/21/2014_1	SMC01748_5/21/2014_1	SMC01748_5/21/2014_1
SMC01808	22514400	6	6/13/2011	2011	NA	SMC01808_2011-06-13	SMC01808_2011-06-13	SMC01808_modeledflow	SMC01808_6/13/2011_BMI_RWB_MCM_1	SMC01808_6/13/2011_1	NA	SMC01808_6/13/2011_1	SMC01808_6/13/2011_1	SMC01808_6/13/2011_1
SMC01824	22524751	1	6/21/2012	2012	NA	NA	SMC01824_2012-06-21	NA	SMC01824_6/21/2012_BMI_RWB_MCM_1	SMC01824_6/21/2012_1	SMC01824_6/21/2012_1	SMC01824_6/21/2012_1	SMC01824_6/21/2012_1	SMC01824_6/21/2012_1
SMC01860	17564046	1	5/28/2009	2009	NA	SMC01860_2009-05-28	SMC01860_2009-05-28	SMC01860_modeledflow	SMC01860_5/28/2009_BMI_RWB_1	SMC01860_5/28/2009_1	NA	SMC01860_5/28/2009_1	NA	SMC01860_5/28/2009_1
SMC01881	20342539	5	7/9/2013	2013	NA	NA	SMC01881_2013-07-09	NA	SMC01881_7/9/2013_BMI_RWB_MCM_1	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2
SMC01881	20342539	5	7/9/2013	2013	NA	NA	SMC01881_2013-07-09	NA	SMC01881_7/9/2013_BMI_RWB_MCM_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2	SMC01881_7/9/2013_2
SMC01881	20342539	5	7/9/2013	2013	NA	NA	SMC01881_2013-07-09	NA	SMC01881_7/9/2013_BMI_RWB_MCM_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1
SMC01881	20342539	5	7/9/2013	2013	NA	NA	SMC01881_2013-07-09	NA	SMC01881_7/9/2013_BMI_RWB_MCM_2	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1	SMC01881_7/9/2013_1
SMC01902	22523247	1	7/16/2012	2012	NA	NA	SMC01902_2012-07-16	SMC01902_modeledflow	SMC01902_7/16/2012_BMI_RWB_MCM_1	SMC01902_7/16/2012_1	NA	SMC01902_7/16/2012_1	NA	SMC01902_7/16/2012_1
SMC01909	20341649	3	6/8/2009	2009	NA	NA	SMC01909_2009-06-08	NA	SMC01909_6/8/2009_BMI_RWB_1	NA	NA	NA	NA	NA
SMC01909	20341649	3	6/9/2009	2009	NA	SMC01909_2009-06-09	SMC01909_2009-06-09	NA	NA	SMC01909_6/9/2009_1	SMC01909_6/9/2009_1	SMC01909_6/9/2009_1	SMC01909_6/9/2009_1	SMC01909_6/9/2009_1
SMC01909	20341649	3	7/10/2014	2014	NA	NA	SMC01909_2014-07-10	NA	SMC01909_7/10/2014_BMI_RWB_MCM_1	SMC01909_7/10/2014_1	NA	SMC01909_7/10/2014_1	NA	SMC01909_7/10/2014_1
SMC01923	20355428	1	7/12/2011	2011	NA	SMC01923_2011-07-12	SMC01923_2011-07-12	SMC01923_modeledflow	SMC01923_7/12/2011_BMI_RWB_MCM_1	SMC01923_7/12/2011_1	NA	SMC01923_7/12/2011_1	NA	SMC01923_7/12/2011_1
SMC01934	20350681	1	6/15/2012	2012	NA	NA	SMC01934_2012-06-15	SMC01934_modeledflow	SMC01934_6/15/2012_BMI_RWB_MCM_1	SMC01934_6/15/2012_1	NA	SMC01934_6/15/2012_1	NA	SMC01934_6/15/2012_1
SMC01960	17564880	1	6/23/2010	2010	NA	SMC01960_2010-06-23	SMC01960_2010-06-23	SMC01960_modeledflow	SMC01960_6/23/2010_BMI_RWB_MCM_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1
SMC01960	17564880	1	5/21/2014	2014	NA	NA	NA	NA	SMC01960_5/21/2014_BMI_RWB_1	SMC01960_5/21/2014_1	SMC01960_5/21/2014_1	SMC01960_5/21/2014_1	SMC01960_5/21/2014_1	SMC01960_5/21/2014_1
SMC01962	948070399	5	6/8/2010	2010	NA	SMC01962_2010-06-08	SMC01962_2010-06-08	NA	SMC01962_6/8/2010_BMI_RWB_MCM_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1
SMC01962	948070399	5	7/17/2014	2014	NA	NA	SMC01962_2014-07-17	NA	SMC01962_7/17/2014_BMI_RWB_MCM_1	SMC01962_7/17/2014_1	SMC01962_7/17/2014_1	SMC01962_7/17/2014_1	SMC01962_7/17/2014_1	SMC01962_7/17/2014_1
SMC01972	22515806	1	6/7/2010	2010	NA	SMC01972_2010-06-07	SMC01972_2010-06-07	SMC01972_modeledflow	SMC01972_6/7/2010_BMI_RWB_MCM_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1
SMC01979	17572783	2	7/14/2011	2011	NA	SMC01979_2011-07-14	SMC01979_2011-07-14	NA	SMC01979_7/14/2011_BMI_RWB_MCM_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1
SMC01982	22524963	1	6/25/2013	2013	NA	NA	SMC01982_2013-06-25	NA	SMC01982_6/25/2013_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
SMC01987	20350507	1	6/15/2012	2012	NA	NA	SMC01987_2012-06-15	SMC01987_modeledflow	SMC01987_6/15/2012_BMI_RWB_MCM_1	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2
SMC01987	20350507	1	6/15/2012	2012	NA	NA	SMC01987_2012-06-15	SMC01987_modeledflow	SMC01987_6/15/2012_BMI_RWB_MCM_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2	SMC01987_6/15/2012_2
SMC01987	20350507	1	6/15/2012	2012	NA	NA	SMC01987_2012-06-15	SMC01987_modeledflow	SMC01987_6/15/2012_BMI_RWB_MCM_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1
SMC01987	20350507	1	6/15/2012	2012	NA	NA	SMC01987_2012-06-15	SMC01987_modeledflow	SMC01987_6/15/2012_BMI_RWB_MCM_2	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1	SMC01987_6/15/2012_1
SMC01990	20331470	1	5/21/2009	2009	NA	SMC01990_2009-05-21	SMC01990_2009-05-21	SMC01990_modeledflow	SMC01990_5/21/2009_BMI_RWB_1	SMC01990_5/21/2009_1	SMC01990_5/21/2009_1	SMC01990_5/21/2009_1	SMC01990_5/21/2009_1	SMC01990_5/21/2009_1
SMC01990	20331470	1	7/8/2014	2014	NA	NA	SMC01990_2014-07-08	SMC01990_modeledflow	SMC01990_7/8/2014_BMI_RWB_MCM_1	SMC01990_7/8/2014_1	SMC01990_7/8/2014_1	SMC01990_7/8/2014_1	SMC01990_7/8/2014_1	SMC01990_7/8/2014_1
SMC02006	20333004	1	5/26/2009	2009	NA	SMC02006_2009-05-26	SMC02006_2009-05-26	NA	SMC02006_5/26/2009_BMI_RWB_1	SMC02006_5/26/2009_1	NA	SMC02006_5/26/2009_1	NA	SMC02006_5/26/2009_1
SMC02028	22515822	5	7/12/2012	2012	NA	NA	SMC02028_2012-07-12	SMC02028_modeledflow	SMC02028_7/12/2012_BMI_RWB_MCM_1	SMC02028_7/12/2012_1	SMC02028_7/12/2012_1	SMC02028_7/12/2012_1	SMC02028_7/12/2012_1	SMC02028_7/12/2012_1
SMC02075	17567333	6	7/17/2012	2012	NA	NA	SMC02075_2012-07-17	SMC02075_modeledflow	SMC02075_7/17/2012_BMI_RWB_MCM_1	SMC02075_7/17/2012_1	NA	SMC02075_7/17/2012_1	SMC02075_7/17/2012_1	SMC02075_7/17/2012_1
SMC02088	22514456	5	6/14/2011	2011	NA	SMC02088_2011-06-14	SMC02088_2011-06-14	SMC02088_modeledflow	SMC02088_6/14/2011_BMI_RWB_MCM_1	SMC02088_6/14/2011_1	SMC02088_6/14/2011_1	SMC02088_6/14/2011_1	SMC02088_6/14/2011_1	SMC02088_6/14/2011_1
SMC02092	22514594	5	6/14/2011	2011	NA	SMC02092_2011-06-14	SMC02092_2011-06-14	SMC02092_modeledflow	SMC02092_6/14/2011_BMI_RWB_MCM_1	SMC02092_6/14/2011_1	SMC02092_6/14/2011_1	SMC02092_6/14/2011_1	SMC02092_6/14/2011_1	SMC02092_6/14/2011_1
SMC02127	17586736	4	6/4/2009	2009	NA	SMC02127_2009-06-04	SMC02127_2009-06-04	NA	SMC02127_6/4/2009_BMI_RWB_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1
SMC02127	17586736	4	5/19/2014	2014	NA	NA	NA	NA	SMC02127_5/19/2014_BMI_RWB_1	SMC02127_5/19/2014_1	SMC02127_5/19/2014_1	SMC02127_5/19/2014_1	SMC02127_5/19/2014_1	SMC02127_5/19/2014_1
SMC02152	20364957	2	7/14/2010	2010	NA	SMC02152_2010-07-14	SMC02152_2010-07-14	SMC02152_modeledflow	SMC02152_7/14/2010_BMI_RWB_1	NA	NA	NA	NA	NA
SMC02206	22527369	1	7/19/2011	2011	NA	SMC02206_2011-07-19	SMC02206_2011-07-19	SMC02206_modeledflow	SMC02206_7/19/2011_BMI_RWB_MCM_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1
SMC02228	22515036	5	6/23/2009	2009	NA	SMC02228_2009-06-23	SMC02228_2009-06-23	SMC02228_modeledflow	SMC02228_6/23/2009_BMI_RWB_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1
SMC02232	22514716	1	6/3/2013	2013	NA	NA	SMC02232_2013-06-03	NA	SMC02232_6/3/2013_BMI_RWB_MCM_1	SMC02232_6/3/2013_1	NA	SMC02232_6/3/2013_1	SMC02232_6/3/2013_1	SMC02232_6/3/2013_1
SMC02270	948070536	1	6/30/2010	2010	NA	SMC02270_2010-06-30	SMC02270_2010-06-30	SMC02270_modeledflow	SMC02270_6/30/2010_BMI_RWB_MCM_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1
SMC02284	22523205	1	5/29/2013	2013	NA	NA	SMC02284_2013-05-29	NA	SMC02284_5/29/2013_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
SMC02302	22524989	1	7/15/2013	2013	NA	NA	SMC02302_2013-07-15	SMC02302_modeledflow	SMC02302_7/15/2013_BMI_RWB_MCM_1	SMC02302_7/15/2013_1	NA	SMC02302_7/15/2013_1	SMC02302_7/15/2013_1	SMC02302_7/15/2013_1
SMC02417	20342575	3	7/20/2011	2011	NA	SMC02417_2011-07-20	SMC02417_2011-07-20	NA	SMC02417_7/20/2011_BMI_RWB_1	SMC02417_7/20/2011_1	SMC02417_7/20/2011_1	SMC02417_7/20/2011_1	SMC02417_7/20/2011_1	SMC02417_7/20/2011_1
SMC02436	17563970	1	5/28/2009	2009	NA	SMC02436_2009-05-28	SMC02436_2009-05-28	SMC02436_modeledflow	SMC02436_5/28/2009_BMI_RWB_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1
SMC02452	17563908	1	6/30/2011	2011	NA	SMC02452_2011-06-30	SMC02452_2011-06-30	SMC02452_modeledflow	SMC02452_6/30/2011_BMI_RWB_MCM_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1
SMC02457	20342507	5	5/31/2010	2010	NA	SMC02457_2010-05-31	SMC02457_2010-05-31	NA	SMC02457_5/31/2010_BMI_RWB_1	SMC02457_5/31/2010_1	NA	SMC02457_5/31/2010_1	NA	SMC02457_5/31/2010_1
SMC02494	22525729	1	5/22/2014	2014	NA	NA	NA	NA	SMC02494_5/22/2014_BMI_RWB_1	SMC02494_5/22/2014_1	SMC02494_5/22/2014_1	SMC02494_5/22/2014_1	SMC02494_5/22/2014_1	SMC02494_5/22/2014_1
SMC02536	17563948	1	6/29/2011	2011	NA	SMC02536_2011-06-29	SMC02536_2011-06-29	SMC02536_modeledflow	SMC02536_6/29/2011_BMI_RWB_MCM_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1
SMC02548	20365905	2	7/9/2010	2010	NA	SMC02548_2010-07-09	SMC02548_2010-07-09	SMC02548_modeledflow	SMC02548_7/9/2010_BMI_RWB_1	NA	NA	NA	NA	NA
SMC02563	20355416	2	6/24/2010	2010	NA	SMC02563_2010-06-24	SMC02563_2010-06-24	SMC02563_modeledflow	SMC02563_6/24/2010_BMI_RWB_1	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2
SMC02563	20355416	2	6/24/2010	2010	NA	SMC02563_2010-06-24	SMC02563_2010-06-24	SMC02563_modeledflow	SMC02563_6/24/2010_BMI_RWB_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1
SMC02563	20355416	2	6/24/2010	2010	NA	SMC02563_2010-06-24	SMC02563_2010-06-24	SMC02563_modeledflow	SMC02563_6/24/2010_BMI_RWB_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2	SMC02563_6/24/2010_2
SMC02563	20355416	2	6/24/2010	2010	NA	SMC02563_2010-06-24	SMC02563_2010-06-24	SMC02563_modeledflow	SMC02563_6/24/2010_BMI_RWB_2	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1
SMC02563	20355416	2	5/22/2014	2014	NA	NA	NA	NA	SMC02563_5/22/2014_BMI_RWB_1	SMC02563_5/22/2014_1	SMC02563_5/22/2014_1	SMC02563_5/22/2014_1	SMC02563_5/22/2014_1	SMC02563_5/22/2014_1
SMC02568	22514620	5	6/12/2012	2012	NA	NA	SMC02568_2012-06-12	SMC02568_modeledflow	SMC02568_6/12/2012_BMI_RWB_2	SMC02568_6/12/2012_1	NA	SMC02568_6/12/2012_1	SMC02568_6/12/2012_1	SMC02568_6/12/2012_1
SMC02568	22514620	5	6/12/2012	2012	NA	NA	SMC02568_2012-06-12	SMC02568_modeledflow	SMC02568_6/12/2012_BMI_RWB_MCM_1	SMC02568_6/12/2012_1	NA	SMC02568_6/12/2012_1	SMC02568_6/12/2012_1	SMC02568_6/12/2012_1
SMC02591	17585756	2	7/21/2011	2011	NA	SMC02591_2011-07-21	SMC02591_2011-07-21	SMC02591_modeledflow	SMC02591_7/21/2011_BMI_RWB_MCM_1	SMC02591_7/21/2011_1	SMC02591_7/21/2011_1	SMC02591_7/21/2011_1	SMC02591_7/21/2011_1	SMC02591_7/21/2011_1
SMC02622	22518110	5	6/15/2010	2010	NA	SMC02622_2010-06-15	SMC02622_2010-06-15	SMC02622_modeledflow	SMC02622_6/15/2010_BMI_RWB_MCM_1	SMC02622_6/15/2010_1	SMC02622_6/15/2010_1	SMC02622_6/15/2010_1	SMC02622_6/15/2010_1	SMC02622_6/15/2010_1
SMC02644	17564134	1	6/30/2011	2011	NA	SMC02644_2011-06-30	SMC02644_2011-06-30	NA	SMC02644_6/30/2011_BMI_RWB_MCM_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1
SMC02656	22523199	1	6/23/2009	2009	NA	SMC02656_2009-06-23	SMC02656_2009-06-23	SMC02656_modeledflow	SMC02656_6/23/2009_BMI_RWB_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1
SMC02680	22514854	1	6/3/2014	2014	NA	NA	NA	NA	SMC02680_6/3/2014_BMI_RWB_MCM_1	SMC02680_6/3/2014_1	SMC02680_6/3/2014_1	SMC02680_6/3/2014_1	SMC02680_6/3/2014_1	SMC02680_6/3/2014_1
SMC02712	22514124	6	6/7/2012	2012	NA	NA	SMC02712_2012-06-07	SMC02712_modeledflow	SMC02712_6/7/2012_BMI_RWB_MCM_1	SMC02712_6/7/2012_1	SMC02712_6/7/2012_1	SMC02712_6/7/2012_1	SMC02712_6/7/2012_1	SMC02712_6/7/2012_1
SMC02718	22525749	1	6/30/2014	2014	NA	NA	NA	NA	SMC02718_6/30/2014_BMI_RWB_1	SMC02718_6/30/2014_1	NA	SMC02718_6/30/2014_1	NA	SMC02718_6/30/2014_1
SMC02804	22515812	1	6/20/2011	2011	NA	SMC02804_2011-06-20	SMC02804_2011-06-20	SMC02804_modeledflow	SMC02804_6/20/2011_BMI_RWB_MCM_1	SMC02804_6/20/2011_1	NA	SMC02804_6/20/2011_1	NA	SMC02804_6/20/2011_1
SMC02884	17564054	1	6/23/2010	2010	NA	SMC02884_2010-06-23	SMC02884_2010-06-23	SMC02884_modeledflow	SMC02884_6/23/2010_BMI_RWB_MCM_1	SMC02884_6/23/2010_1	NA	SMC02884_6/23/2010_1	NA	SMC02884_6/23/2010_1
