StationID_Master	CollDate	nChemSamp	nPhabSamp	nBMISamp	nBMIMetSamp	nAlgMetSamp	nDiatomSamp	nSoftAlgSamp	ChemSampleID	PhabSampID	BMISampID	BMI.Metrics.SampID	Algae.Metrics.SampID	DiatomSampID	SoftAlgaeSampID
SMC01172	11/29/2008 0:00				1							SMC01172_11/29/2008_1			
SMC01172	6/24/2009 0:00			2	2						SMC01172_BMI_RWB_6/24/2009_1	SMC01172_6/24/2009_1			
SMC01174	11/30/2008 0:00				1							SMC01174_11/30/2008_1			
SMC01174	7/20/2011 0:00	1			1	1	1	1	SMC01174_7/20/2011_1			SMC01174_7/20/2011_1	SMC01174_7/20/2011_1	SMC01174_7/20/2011_1	SMC01174_7/20/2011_1
SMC01201	12/3/2008 0:00				1							SMC01201_12/3/2008			
SMC01201	6/2/2010 0:00	1		1	1	1	1	1	SMC01201_6/2/2010_1		SMC01201_BMI_RWB_6/2/2010_1	SMC01201_6/2/2010_1	SMC01201_6/2/2010_1	SMC01201_6/2/2010_1	SMC01201_6/2/2010_1
SMC01208	12/4/2008 0:00				1							SMC01208_12/4/2008_1			
SMC01208	6/8/2010 0:00			1	1	1	1	1			SMC01208_BMI_RWB_6/8/2010_1	SMC01208_6/8/2010_1	SMC01208_6/8/2010_1	SMC01208_6/8/2010_1	SMC01208_6/8/2010_1
SMC01215	12/5/2008 0:00				1							SMC01215_12/5/2008_1			
SMC01215	7/13/2011 0:00			1	1	1	1	1			SMC01215_BMI_RWB_7/13/2011_1	SMC01215_7/13/2011_1	SMC01215_7/13/2011_1	SMC01215_7/13/2011_1	SMC01215_7/13/2011_1
SMC01257	12/7/2008 0:00				1							SMC01257_12/7/2008_1			
SMC01257	6/16/2011 0:00			1	1	1	1	1			SMC01257_BMI_RWB_6/16/2011_1	SMC01257_6/16/2011_1	SMC01257_6/16/2011_1	SMC01257_6/16/2011_1	SMC01257_6/16/2011_1
SMC01258	12/8/2008 0:00				1							SMC01258_12/8/2008			
SMC01258	5/27/2009 0:00			1		1	1	1			SMC01258_BMI_RWB_5/27/2009_1		SMC01258_5/27/2009_1	SMC01258_5/27/2009_1	SMC01258_5/27/2009_1
SMC01272	4/3/2012 0:00				1							SMC01272_4/3/2012_1			
SMC01278	12/10/2008 0:00				1							SMC01278_12/10/2008			
SMC01278	6/17/2009 0:00			1	1	1	1	1			SMC01278_BMI_RWB_6/17/2009_1	SMC01278_6/17/2009_1	SMC01278_6/17/2009_1	SMC01278_6/17/2009_1	SMC01278_6/17/2009_1
SMC01341	12/12/2008 0:00				1							SMC01341_12/12/2008			
SMC01341	6/22/2009 0:00			1		1					SMC01341_BMI_RWB_6/22/2009_1		SMC01341_6/22/2009_1		
SMC01358	7/12/2011 0:00					1							SMC01358_7/12/2011_1		
SMC01372	12/15/2008 0:00				1							SMC01372_12/15/2008_1			
SMC01372	12/16/2008 0:00				1							SMC01372_12/16/2008_1			
SMC01372	7/13/2010 0:00			2							SMC01372_BMI_RWB_7/13/2010_1				
SMC01383	12/17/2008 0:00				1							SMC01383_12/17/2008_1			
SMC01383	6/1/2010 0:00			1	1	1	1	1			SMC01383_BMI_RWB_6/1/2010_1	SMC01383_6/1/2010_1	SMC01383_6/1/2010_1	SMC01383_6/1/2010_1	SMC01383_6/1/2010_1
SMC01384	12/18/2008 0:00				1							SMC01384_12/18/2008			
SMC01384	6/29/2009 0:00			1	1						SMC01384_BMI_RWB_6/29/2009_1	SMC01384_6/29/2009_1			
SMC01418	12/22/2008 0:00				1							SMC01418_12/22/2008_1			
SMC01452	12/25/2008 0:00				1							SMC01452_12/25/2008_1			
SMC01452	7/15/2010 0:00			1	1	1		1			SMC01452_BMI_RWB_7/15/2010_1	SMC01452_7/15/2010_1	SMC01452_7/15/2010_1		SMC01452_7/15/2010_1
SMC01464	12/28/2008 0:00				1							SMC01464_12/28/2008_1			
SMC01464	6/7/2012 0:00			1							SMC01464_BMI_RWB_6/7/2012_1				
SMC01512	12/30/2008 0:00				1							SMC01512_12/30/2008_1			
SMC01512	6/23/2010 0:00			1	1	1	1	1			SMC01512_BMI_RWB_6/23/2010_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1	SMC01512_6/23/2010_1
SMC01550	1/4/2009 0:00				1							SMC01550_1/4/2009			
SMC01550	6/25/2009 0:00			1	1						SMC01550_BMI_RWB_6/25/2009_1	SMC01550_6/25/2009_1			
SMC01555	1/5/2009 0:00				1							SMC01555_1/5/2009_1			
SMC01555	6/23/2011 0:00			1	1	1	1	1			SMC01555_BMI_RWB_6/23/2011_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1	SMC01555_6/23/2011_1
SMC01606	1/8/2009 0:00				1							SMC01606_1/8/2009			
SMC01606	5/26/2009 0:00			1	1	1	1	1			SMC01606_BMI_RWB_5/26/2009_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1	SMC01606_5/26/2009_1
SMC01640	1/10/2009 0:00				1							SMC01640_1/10/2009_1			
SMC01640	6/29/2009 0:00			1	1						SMC01640_BMI_RWB_6/29/2009_1	SMC01640_6/29/2009_1			
SMC01655	1/11/2009 0:00				1							SMC01655_1/11/2009_1			
SMC01655	7/6/2011 0:00			1							SMC01655_BMI_RWB_7/6/2011_1				
SMC01655	7/7/2011 0:00					1							SMC01655_7/7/2011_1		
SMC01656	1/12/2009 0:00				1							SMC01656_1/12/2009_1			
SMC01656	6/6/2012 0:00			1							SMC01656_BMI_RWB_6/6/2012_1				
SMC01676	1/14/2009 0:00				1							SMC01676_1/14/2009_1			
SMC01676	7/13/2010 0:00			1							SMC01676_BMI_RWB_7/13/2010_1				
SMC01684	1/15/2009 0:00				1							SMC01684_1/15/2009_1			
SMC01684	6/3/2009 0:00			1	1	1	1	1			SMC01684_BMI_RWB_6/3/2009_1	SMC01684_6/3/2009_1	SMC01684_6/3/2009_1	SMC01684_6/3/2009_1	SMC01684_6/3/2009_1
SMC01689	1/16/2009 0:00				1							SMC01689_1/16/2009_1			
SMC01689	7/5/2012 0:00			1							SMC01689_BMI_RWB_7/5/2012_1				
SMC01692	1/17/2009 0:00				1							SMC01692_1/17/2009_1			
SMC01692	6/20/2011 0:00			1	1	1	1	1			SMC01692_BMI_RWB_6/20/2011_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1	SMC01692_6/20/2011_1
SMC01694	1/18/2009 0:00				1							SMC01694_1/18/2009			
SMC01694	6/28/2010 0:00			1	1	1		1			SMC01694_BMI_RWB_6/28/2010_1	SMC01694_6/28/2010_1	SMC01694_6/28/2010_1		SMC01694_6/28/2010_1
SMC01705	1/19/2009 0:00				1							SMC01705_1/19/2009_1			
SMC01705	5/14/2009 0:00			1	1						SMC01705_BMI_RWB_5/14/2009_1	SMC01705_5/14/2009_1			
SMC01716	1/21/2009 0:00				1							SMC01716_1/21/2009_1			
SMC01716	6/8/2010 0:00			1	1	1	1	1			SMC01716_BMI_RWB_6/8/2010_1	SMC01716_6/8/2010_1	SMC01716_6/8/2010_1	SMC01716_6/8/2010_1	SMC01716_6/8/2010_1
SMC01717	1/22/2009 0:00				1							SMC01717_1/22/2009_1			
SMC01717	5/28/2009 0:00			1	1						SMC01717_BMI_RWB_5/28/2009_1	SMC01717_5/28/2009_1			
SMC01717	6/3/2009 0:00					1							SMC01717_6/3/2009_1		
SMC01726	1/23/2009 0:00				1							SMC01726_1/23/2009			
SMC01726	6/30/2010 0:00			1	1	1		1			SMC01726_BMI_RWB_6/30/2010_1	SMC01726_6/30/2010_1	SMC01726_6/30/2010_1		SMC01726_6/30/2010_1
SMC01748	1/25/2009 0:00				1							SMC01748_1/25/2009_1			
SMC01748	6/3/2009 0:00			1	1	1	1	1			SMC01748_BMI_RWB_6/3/2009_1	SMC01748_6/3/2009_1	SMC01748_6/3/2009_1	SMC01748_6/3/2009_1	SMC01748_6/3/2009_1
SMC01784	4/4/2012 0:00				1							SMC01784_4/4/2012_1			
SMC01811	1/28/2009 0:00				1							SMC01811_1/28/2009			
SMC01814	1/29/2009 0:00				1							SMC01814_1/29/2009			
SMC01814	1/30/2009 0:00				1							SMC01814_1/30/2009			
SMC01814	6/9/2010 0:00			1							SMC01814_BMI_RWB_6/9/2010_1				
SMC01814	6/15/2010 0:00	1				1			SMC01814_6/15/2010_1				SMC01814_6/15/2010_1		
SMC01824	2/2/2009 0:00				1							SMC01824_2/2/2009_1			
SMC01824	6/21/2012 0:00			1							SMC01824_BMI_RWB_6/21/2012_1				
SMC01849	2/3/2009 0:00				1							SMC01849_2/3/2009_1			
SMC01860	2/4/2009 0:00				1							SMC01860_2/4/2009_1			
SMC01860	5/28/2009 0:00			1		1	1	1			SMC01860_BMI_RWB_5/28/2009_1		SMC01860_5/28/2009_1	SMC01860_5/28/2009_1	SMC01860_5/28/2009_1
SMC01881	2/5/2009 0:00				1							SMC01881_2/5/2009_1			
SMC01881	2/6/2009 0:00				1							SMC01881_2/6/2009_1			
SMC01881	7/9/2013 0:00			2							SMC01881_BMI_RWB_7/9/2013_1				
SMC01902	2/8/2009 0:00				1							SMC01902_2/8/2009_1			
SMC01902	7/16/2012 0:00			1							SMC01902_BMI_RWB_7/16/2012_1				
SMC01909	2/9/2009 0:00				1							SMC01909_2/9/2009_1			
SMC01909	6/8/2009 0:00			1	1						SMC01909_BMI_RWB_6/8/2009_1	SMC01909_6/8/2009_1			
SMC01909	6/9/2009 0:00					1	1	1					SMC01909_6/9/2009_1	SMC01909_6/9/2009_1	SMC01909_6/9/2009_1
SMC01923	2/11/2009 0:00				1							SMC01923_2/11/2009_1			
SMC01923	7/12/2011 0:00			1	1	1	1	1			SMC01923_BMI_RWB_7/12/2011_1	SMC01923_7/12/2011_1	SMC01923_7/12/2011_1	SMC01923_7/12/2011_1	SMC01923_7/12/2011_1
SMC01934	2/12/2009 0:00				1							SMC01934_2/12/2009_1			
SMC01934	6/15/2012 0:00			1							SMC01934_BMI_RWB_6/15/2012_1				
SMC01953	2/13/2009 0:00				1							SMC01953_2/13/2009_1			
SMC01960	2/14/2009 0:00				1							SMC01960_2/14/2009_1			
SMC01960	6/23/2010 0:00			1	1	1	1	1			SMC01960_BMI_RWB_6/23/2010_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1	SMC01960_6/23/2010_1
SMC01962	2/15/2009 0:00				1							SMC01962_2/15/2009			
SMC01962	6/8/2010 0:00	1		1	1	1	1	1	SMC01962_6/8/2010_1		SMC01962_BMI_RWB_6/8/2010_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1	SMC01962_6/8/2010_1
SMC01972	2/16/2009 0:00				1							SMC01972_2/16/2009_1			
SMC01972	6/7/2010 0:00			1	1	1	1	1			SMC01972_BMI_RWB_6/7/2010_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1	SMC01972_6/7/2010_1
SMC01979	2/17/2009 0:00				1							SMC01979_2/17/2009_1			
SMC01979	7/14/2011 0:00			1	1	1	1	1			SMC01979_BMI_RWB_7/14/2011_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1	SMC01979_7/14/2011_1
SMC01982	2/18/2009 0:00				1							SMC01982_2/18/2009_1			
SMC01982	6/25/2013 0:00			1							SMC01982_BMI_RWB_6/25/2013_1				
SMC01987	2/19/2009 0:00				1							SMC01987_2/19/2009_1			
SMC01987	2/20/2009 0:00				1							SMC01987_2/20/2009_1			
SMC01987	6/15/2012 0:00			2							SMC01987_BMI_RWB_6/15/2012_1				
SMC01990	2/21/2009 0:00				1							SMC01990_2/21/2009_1			
SMC01990	5/21/2009 0:00			1	1						SMC01990_BMI_RWB_5/21/2009_1	SMC01990_5/21/2009_1			
SMC01990	6/3/2009 0:00					1							SMC01990_6/3/2009_1		
SMC02006	2/22/2009 0:00				1							SMC02006_2/22/2009_1			
SMC02006	5/26/2009 0:00			1	1	1	1	1			SMC02006_BMI_RWB_5/26/2009_1	SMC02006_5/26/2009_1	SMC02006_5/26/2009_1	SMC02006_5/26/2009_1	SMC02006_5/26/2009_1
SMC02028	2/23/2009 0:00				1							SMC02028_2/23/2009_1			
SMC02028	7/12/2012 0:00			1							SMC02028_BMI_RWB_7/12/2012_1				
SMC02058	2/24/2009 0:00				1							SMC02058_2/24/2009_1			
SMC02059	2/25/2009 0:00				1							SMC02059_2/25/2009_1			
SMC02059	2/26/2009 0:00				1							SMC02059_2/26/2009_1			
SMC02059	6/1/2010 0:00			1							SMC02059_BMI_RWB_6/1/2010_1				
SMC02059	6/3/2010 0:00			1		1	1	1			SMC02059_BMI_RWB_6/3/2010_2		SMC02059_6/3/2010_1	SMC02059_6/3/2010_1	SMC02059_6/3/2010_1
SMC02123	3/2/2009 0:00				1							SMC02123_3/2/2009_1			
SMC02123	7/5/2011 0:00			1		1	1	1			SMC02123_BMI_RWB_7/5/2011_1		SMC02123_7/5/2011_1	SMC02123_7/5/2011_1	SMC02123_7/5/2011_1
SMC02127	3/3/2009 0:00				1							SMC02127_3/3/2009_1			
SMC02127	6/4/2009 0:00			1	1	1	1	1			SMC02127_BMI_RWB_6/4/2009_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1	SMC02127_6/4/2009_1
SMC02145	3/5/2009 0:00				1							SMC02145_3/5/2009_1			
SMC02145	3/6/2009 0:00				1							SMC02145_3/6/2009_1			
SMC02145	7/19/2011 0:00	1			1	1	1	1	SMC02145_7/19/2011_1			SMC02145_7/19/2011_1	SMC02145_7/19/2011_1	SMC02145_7/19/2011_1	SMC02145_7/19/2011_1
SMC02152	3/7/2009 0:00				1							SMC02152_3/7/2009_1			
SMC02152	7/14/2010 0:00			1							SMC02152_BMI_RWB_7/14/2010_1				
SMC02167	3/8/2009 0:00				1							SMC02167_3/8/2009_1			
SMC02167	6/7/2010 0:00			1	1	1	1	1			SMC02167_BMI_RWB_6/7/2010_1	SMC02167_6/7/2010_1	SMC02167_6/7/2010_1	SMC02167_6/7/2010_1	SMC02167_6/7/2010_1
SMC02201	3/10/2009 0:00				1							SMC02201_3/10/2009_1			
SMC02201	3/11/2009 0:00				1							SMC02201_3/11/2009_1			
SMC02206	3/12/2009 0:00				1							SMC02206_3/12/2009_1			
SMC02206	7/19/2011 0:00			1	1	1	1	1			SMC02206_BMI_RWB_7/19/2011_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1	SMC02206_7/19/2011_1
SMC02228	3/14/2009 0:00				1							SMC02228_3/14/2009_1			
SMC02228	6/23/2009 0:00			1	1	1	1	1			SMC02228_BMI_RWB_6/23/2009_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1	SMC02228_6/23/2009_1
SMC02246	3/15/2009 0:00				1							SMC02246_3/15/2009_1			
SMC02270	3/16/2009 0:00				1							SMC02270_3/16/2009			
SMC02270	6/30/2010 0:00			1	1	1	1	1			SMC02270_BMI_RWB_6/30/2010_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1	SMC02270_6/30/2010_1
SMC02284	3/17/2009 0:00				1							SMC02284_3/17/2009_1			
SMC02284	5/29/2013 0:00			1							SMC02284_BMI_RWB_5/29/2013_1				
SMC02293	3/18/2009 0:00				1							SMC02293_3/18/2009_1			
SMC02293	5/27/2010 0:00			1							SMC02293_BMI_RWB_5/27/2010_1				
SMC02302	3/19/2009 0:00				1							SMC02302_3/19/2009_1			
SMC02302	7/15/2013 0:00			1							SMC02302_BMI_RWB_7/15/2013_1				
SMC02357	3/20/2009 0:00				1							SMC02357_3/20/2009_1			
SMC02417	3/22/2009 0:00				1							SMC02417_3/22/2009_1			
SMC02417	7/20/2011 0:00	1			1	1	1	1	SMC02417_7/20/2011_1			SMC02417_7/20/2011_1	SMC02417_7/20/2011_1	SMC02417_7/20/2011_1	SMC02417_7/20/2011_1
SMC02436	3/23/2009 0:00				1							SMC02436_3/23/2009_1			
SMC02436	5/28/2009 0:00			1	1	1	1	1			SMC02436_BMI_RWB_5/28/2009_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1	SMC02436_5/28/2009_1
SMC02452	3/24/2009 0:00				1							SMC02452_3/24/2009_1			
SMC02452	6/30/2011 0:00			1	1	1	1	1			SMC02452_BMI_RWB_6/30/2011_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1	SMC02452_6/30/2011_1
SMC02457	3/25/2009 0:00				1							SMC02457_3/25/2009			
SMC02457	5/31/2010 0:00	1		1	1	1	1	1	SMC02457_5/31/2010_1		SMC02457_BMI_RWB_5/31/2010_1	SMC02457_5/31/2010_1	SMC02457_5/31/2010_1	SMC02457_5/31/2010_1	SMC02457_5/31/2010_1
SMC02536	3/27/2009 0:00				1							SMC02536_3/27/2009_1			
SMC02536	6/29/2011 0:00			1	1	1	1	1			SMC02536_BMI_RWB_6/29/2011_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1	SMC02536_6/29/2011_1
SMC02548	3/28/2009 0:00				1							SMC02548_3/28/2009_1			
SMC02548	7/9/2010 0:00			1							SMC02548_BMI_RWB_7/9/2010_1				
SMC02563	3/30/2009 0:00				1							SMC02563_3/30/2009			
SMC02563	3/31/2009 0:00				1							SMC02563_3/31/2009			
SMC02563	6/21/2010 0:00			1							SMC02563_BMI_RWB_6/21/2010_2				
SMC02563	6/24/2010 0:00			1	1	1	1	1			SMC02563_BMI_RWB_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1	SMC02563_6/24/2010_1
SMC02573	4/3/2009 0:00				1							SMC02573_4/3/2009_1			
SMC02573	6/9/2010 0:00			1	1	1	1	1			SMC02573_BMI_RWB_6/9/2010_1	SMC02573_6/9/2010_1	SMC02573_6/9/2010_1	SMC02573_6/9/2010_1	SMC02573_6/9/2010_1
SMC02585	4/4/2009 0:00				1							SMC02585_4/4/2009_1			
SMC02622	4/6/2009 0:00				1							SMC02622_4/6/2009_1			
SMC02622	6/15/2010 0:00			1	1	1		1			SMC02622_BMI_RWB_6/15/2010_1	SMC02622_6/15/2010_1	SMC02622_6/15/2010_1		SMC02622_6/15/2010_1
SMC02644	4/7/2009 0:00				1							SMC02644_4/7/2009_1			
SMC02644	6/30/2011 0:00			1	1	1	1	1			SMC02644_BMI_RWB_6/30/2011_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1	SMC02644_6/30/2011_1
SMC02656	4/8/2009 0:00				1							SMC02656_4/8/2009_1			
SMC02656	6/23/2009 0:00			1	1	1	1	1			SMC02656_BMI_RWB_6/23/2009_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1	SMC02656_6/23/2009_1
SMC02702	4/9/2009 0:00				1							SMC02702_4/9/2009_1			
SMC02749	4/11/2009 0:00				1							SMC02749_4/11/2009_1			
SMC02749	6/23/2011 0:00					1							SMC02749_6/23/2011_1		
SMC02749	6/27/2011 0:00			1							SMC02749_BMI_RWB_6/27/2011_1				
SMC02764	4/12/2009 0:00				1							SMC02764_4/12/2009_1			
SMC02774	4/13/2009 0:00				1							SMC02774_4/13/2009_1			
SMC02804	4/14/2009 0:00				1							SMC02804_4/14/2009_1			
SMC02804	6/20/2011 0:00			1	1	1	1	1			SMC02804_BMI_RWB_6/20/2011_1	SMC02804_6/20/2011_1	SMC02804_6/20/2011_1	SMC02804_6/20/2011_1	SMC02804_6/20/2011_1
SMC02873	4/15/2009 0:00				1							SMC02873_4/15/2009_1			
SMC02884	4/16/2009 0:00				1							SMC02884_4/16/2009_1			
SMC02884	6/23/2010 0:00			1	1	1	1	1			SMC02884_BMI_RWB_6/23/2010_1	SMC02884_6/23/2010_1	SMC02884_6/23/2010_1	SMC02884_6/23/2010_1	SMC02884_6/23/2010_1
SMC02902	4/19/2009 0:00				1							SMC02902_4/19/2009_1			
SMC02902	4/20/2009 0:00				1							SMC02902_4/20/2009_1			
SMC02902	8/2/2011 0:00	1			1	1	1	1	SMC02902_8/2/2011_1			SMC02902_8/2/2011_1	SMC02902_8/2/2011_1	SMC02902_8/2/2011_1	SMC02902_8/2/2011_1
SMC02905	4/21/2009 0:00				1							SMC02905_4/21/2009_1			
SMC02905	7/9/2013 0:00			1							SMC02905_BMI_RWB_7/9/2013_1				
SMC02920	4/22/2009 0:00				1							SMC02920_4/22/2009_1			
SMC02933	4/23/2009 0:00				1							SMC02933_4/23/2009			
SMC02933	6/1/2010 0:00			1							SMC02933_BMI_RWB_6/1/2010_1				
SMC02933	6/15/2010 0:00	1				1			SMC02933_6/15/2010_1				SMC02933_6/15/2010_1		
SMC02947	4/24/2009 0:00				1							SMC02947_4/24/2009_1			
SMC02947	7/12/2011 0:00			1	1	1	1	1			SMC02947_BMI_RWB_7/12/2011_1	SMC02947_7/12/2011_1	SMC02947_7/12/2011_1	SMC02947_7/12/2011_1	SMC02947_7/12/2011_1
SMC02984	4/27/2009 0:00				1							SMC02984_4/27/2009_1			
SMC02984	6/23/2010 0:00			1	1	1	1	1			SMC02984_BMI_RWB_6/23/2010_1	SMC02984_6/23/2010_1	SMC02984_6/23/2010_1	SMC02984_6/23/2010_1	SMC02984_6/23/2010_1
SMC03011	4/28/2009 0:00				1							SMC03011_4/28/2009_1			
SMC03011	6/13/2013 0:00			1							SMC03011_BMI_RWB_6/13/2013_1				
SMC03048	4/5/2012 0:00				1							SMC03048_4/5/2012_1			
SMC03110	4/29/2009 0:00				1							SMC03110_4/29/2009_1			
SMC03110	7/26/2011 0:00	1			1	1	1	1	SMC03110_7/26/2011_1			SMC03110_7/26/2011_1	SMC03110_7/26/2011_1	SMC03110_7/26/2011_1	SMC03110_7/26/2011_1
SMC03133	4/30/2009 0:00				1							SMC03133_4/30/2009_1			
SMC03133	6/2/2010 0:00			1	1	1	1	1			SMC03133_BMI_RWB_6/2/2010_1	SMC03133_6/2/2010_1	SMC03133_6/2/2010_1	SMC03133_6/2/2010_1	SMC03133_6/2/2010_1
SMC03210	5/1/2009 0:00				1							SMC03210_5/1/2009_1			
SMC03210	5/2/2009 0:00				1							SMC03210_5/2/2009_1			
SMC03222	5/4/2009 0:00				1							SMC03222_5/4/2009_1			
SMC03222	7/11/2012 0:00			1							SMC03222_BMI_RWB_7/11/2012_1				
SMC03268	5/6/2009 0:00				1							SMC03268_5/6/2009			
SMC03268	5/28/2009 0:00			1	1	1	1	1			SMC03268_BMI_RWB_5/28/2009_1	SMC03268_5/28/2009_1	SMC03268_5/28/2009_1	SMC03268_5/28/2009_1	SMC03268_5/28/2009_1
SMC03304	5/8/2009 0:00				1							SMC03304_5/8/2009_1			
SMC03304	6/29/2011 0:00			1	1	1	1	1			SMC03304_BMI_RWB_6/29/2011_1	SMC03304_6/29/2011_1	SMC03304_6/29/2011_1	SMC03304_6/29/2011_1	SMC03304_6/29/2011_1
SMC03320	4/6/2012 0:00				1							SMC03320_4/6/2012_1			
SMC03401	5/10/2009 0:00				1							SMC03401_5/10/2009_1			
SMC03401	7/8/2013 0:00			1							SMC03401_BMI_RWB_7/8/2013_1				
SMC03438	5/11/2009 0:00				1							SMC03438_5/11/2009_1			
SMC03438	7/2/2012 0:00			1							SMC03438_BMI_RWB_7/2/2012_1				
SMC03510	5/13/2009 0:00				1							SMC03510_5/13/2009_1			
SMC03510	7/21/2011 0:00	1			1	1	1	1	SMC03510_7/21/2011_1			SMC03510_7/21/2011_1	SMC03510_7/21/2011_1	SMC03510_7/21/2011_1	SMC03510_7/21/2011_1
SMC03523	5/14/2009 0:00				1							SMC03523_5/14/2009_1			
SMC03523	5/15/2009 0:00				1							SMC03523_5/15/2009_1			
SMC03523	6/11/2013 0:00			2							SMC03523_BMI_RWB_6/11/2013_1				
SMC03533	5/16/2009 0:00				1							SMC03533_5/16/2009_1			
SMC03533	6/1/2010 0:00			1		1	1	1			SMC03533_BMI_RWB_6/1/2010_1		SMC03533_6/1/2010_1	SMC03533_6/1/2010_1	SMC03533_6/1/2010_1
SMC03687	5/19/2009 0:00				1							SMC03687_5/19/2009_1			
SMC03687	6/2/2010 0:00			1	1	1	1	1			SMC03687_BMI_RWB_6/2/2010_1	SMC03687_6/2/2010_1	SMC03687_6/2/2010_1	SMC03687_6/2/2010_1	SMC03687_6/2/2010_1
SMC03737	5/20/2009 0:00				1							SMC03737_5/20/2009_1			
SMC03737	7/6/2012 0:00			1							SMC03737_BMI_RWB_7/6/2012_1				
SMC03786	5/21/2009 0:00				1							SMC03786_5/21/2009_1			
SMC03832	5/22/2009 0:00				1							SMC03832_5/22/2009_1			
SMC03929	5/23/2009 0:00				1							SMC03929_5/23/2009_1			
SMC03929	7/5/2012 0:00			1							SMC03929_BMI_RWB_7/5/2012_1				
SMC03944	5/24/2009 0:00				1							SMC03944_5/24/2009_1			
SMC03944	7/12/2010 0:00			1							SMC03944_BMI_RWB_7/12/2010_1				
SMC03971	5/25/2009 0:00				1							SMC03971_5/25/2009_1			
SMC03971	7/11/2011 0:00			1	1	1	1	1			SMC03971_BMI_RWB_7/11/2011_1	SMC03971_7/11/2011_1	SMC03971_7/11/2011_1	SMC03971_7/11/2011_1	SMC03971_7/11/2011_1
SMC03988	5/27/2009 0:00				1							SMC03988_5/27/2009_1			
SMC03988	6/29/2011 0:00			1	1	1	1	1			SMC03988_BMI_RWB_6/29/2011_1	SMC03988_6/29/2011_1	SMC03988_6/29/2011_1	SMC03988_6/29/2011_1	SMC03988_6/29/2011_1
SMC04008	5/29/2009 0:00				1							SMC04008_5/29/2009_1			
SMC04008	6/19/2012 0:00			1							SMC04008_BMI_RWB_6/19/2012_1				
SMC04047	5/14/2009 0:00			1	1	1	1	1			SMC04047_BMI_RWB_5/14/2009_1	SMC04047_5/14/2009_1	SMC04047_5/14/2009_1	SMC04047_5/14/2009_1	SMC04047_5/14/2009_1
SMC04047	5/30/2009 0:00				1							SMC04047_5/30/2009_1			
SMC04054	5/27/2009 0:00			1	1						SMC04054_BMI_RWB_5/27/2009_1	SMC04054_5/27/2009_1			
SMC04054	5/31/2009 0:00				1							SMC04054_5/31/2009_1			
SMC04054	6/3/2009 0:00					1							SMC04054_6/3/2009_1		
SMC04086	6/1/2009 0:00				1							SMC04086_6/1/2009_1			
SMC04086	6/2/2009 0:00				1							SMC04086_6/2/2009_1			
SMC04121	6/3/2009 0:00				1							SMC04121_6/3/2009_1			
SMC04121	7/6/2012 0:00			1							SMC04121_BMI_RWB_7/6/2012_1				
SMC04132	6/4/2009 0:00				1							SMC04132_6/4/2009_1			
SMC04132	6/5/2009 0:00				1							SMC04132_6/5/2009_1			
SMC04132	6/11/2012 0:00			2							SMC04132_BMI_RWB_6/11/2012_1				
SMC04134	6/6/2009 0:00				1							SMC04134_6/6/2009_1			
SMC04134	7/26/2011 0:00	1			1	1	1	1	SMC04134_7/26/2011_1			SMC04134_7/26/2011_1	SMC04134_7/26/2011_1	SMC04134_7/26/2011_1	SMC04134_7/26/2011_1
SMC04175	6/7/2009 0:00				1							SMC04175_6/7/2009_1			
SMC04175	6/11/2009 0:00			1	1	1	1	1			SMC04175_BMI_RWB_6/11/2009_1	SMC04175_6/11/2009_1	SMC04175_6/11/2009_1	SMC04175_6/11/2009_1	SMC04175_6/11/2009_1
SMC04239	6/9/2009 0:00				1							SMC04239_6/9/2009_1			
