StationID_Master	BMISampleID	CollDate	DataType3	CSCI	O_E	MMI_Score	BurrowerPct	BurrowerTaxa	BurrowerTaxaPct	CFCGPct	CFCGTaxa	CFCGTaxaPct	ClimberPct	ClimberTaxa	ClimberTaxaPct	ClingerPct	ClingerTaxa	ClingerTaxaPct	ColeopteraTaxa	ColeopteraTaxaPct	DipteraPct	DipteraTaxa	DipteraTaxaPct	DominantPct	EPTPct	EPTTaxa	EPTTaxaPct	IntolerantPct	IntolerantTaxa	IntolerantTaxaPct	InvasivePct	InvasiveTaxa	InvasiveTaxaPct	ScraperPct	ScraperTaxa	ScraperTaxaPct	ShannonDiversity	ShredderPct	ShredderTaxa	ShredderTaxaPct	SimpsonDiversity	SwimmerPct	SwimmerTaxa	SwimmerTaxaPct	TaxaRichness	TolerantPct	TolerantTaxa	TolerantTaxaPct
R5BIO6526	R5BIO6526_5/12/2001_1	5/12/2001 0:00:00	BMI	0.95	0.96	0.93					8.85						7.85		1.95											0.17							2.10		1.00									
R5BIO6526	R5BIO6526_5/23/2001_2	5/23/2001 0:00:00	BMI	0.98	0.89	1.07					10.00						10.00		2.00											0.40							2.32		2.00									
SGLT506	SGLT506_6/17/2009_1	6/17/2009 0:00:00	BMI	0.44	0.38	0.50	0.84	1.00	0.16	0.88	7.00	0.53	0.00	0.00	0.00	0.01	1.00	0.16	0.00	0.00	0.35	4.00	0.30	0.83	0.04	2.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.06	1.00	0.07	1.62	0.00	0.00	0.00	0.75	0.10	1.00	0.16	13.00	0.37	7.00	0.53
SGLT506	SGLT506_6/30/2011_1	6/30/2011 0:00:00	BMI	0.68	0.63	0.72	0.92	1.00	0.10	0.81	8.00	0.42	0.00	0.00	0.00	0.02	2.00	0.20	2.00	0.10	0.53	4.00	0.21	0.90	0.02	4.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.13	3.00	0.15	1.40	0.00	0.00	0.00	0.64	0.04	5.00	0.50	19.00	0.40	6.00	0.31
SGLT506	SGLT506_7/6/2010_1	7/6/2010 0:00:00	BMI	0.30	0.25	0.35	1.00	2.00	1.00	0.98	3.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.00	0.28	0.98	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.14	0.21	2.0e-03	1.00	0.14	0.07	0.00	0.00	0.00	7.00	0.96	3.00	0.42
SGLT508	SGLT508_5/26/2009_1	5/26/2009 0:00:00	BMI	0.32	0.12	0.52	0.94	1.00	0.50	0.97	4.00	0.66	0.00	0.00	0.00	0.05	1.00	0.50	0.00	0.00	0.06	1.00	0.16	0.95	4.0e-03	0.66	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.00	0.16	0.85	0.00	0.00	0.00	0.41	0.00	0.00	0.00	6.00	0.79	3.00	0.50
SGLT508	SGLT508_5/26/2010_1	5/26/2010 0:00:00	BMI	0.51	0.51	0.51	0.91	1.00	0.33	0.98	5.00	0.62	0.00	0.00	0.00	4.854369e-03	1.00	0.33	0.00	0.00	0.75	1.00	0.12	0.91	0.07	2.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.12	0.91	0.00	0.00	0.00	0.41	0.08	1.00	0.33	8.00	0.07	3.00	0.37
SGUT504	SGUT504_6/16/2009_1	6/16/2009 0:00:00	BMI	1.06	1.24	0.87	0.43	1.00	0.05	0.64	12.00	0.41	0.05	2.00	0.10	0.24	9.00	0.45	3.00	0.10	0.36	4.00	0.13	0.52	0.28	11.00	0.37	0.06	3.00	0.10	0.00	0.00	0.00	0.17	4.00	0.13	2.61	2.0e-03	1.00	0.03	0.86	0.13	4.00	0.20	29.00	0.24	9.00	0.31
SGUT504	SGUT504_6/30/2011_1	6/30/2011 0:00:00	BMI	0.86	0.79	0.93	0.09	1.00	0.06	0.95	8.00	0.50	0.00	0.00	0.00	0.29	11.00	0.73	1.00	0.06	0.15	4.00	0.25	0.82	0.81	10.00	0.62	0.07	5.00	0.31	0.00	0.00	0.00	0.01	3.00	0.18	1.41	0.00	0.00	0.00	0.61	0.60	1.00	0.06	16.00	0.02	1.00	0.06
SGUT504	SGUT504_7/7/2010_1	7/7/2010 0:00:00	BMI	0.93	0.90	0.96	0.15	1.00	0.04	0.81	13.00	0.46	0.00	0.00	0.00	0.45	11.00	0.52	3.00	0.10	0.18	6.00	0.21	0.57	0.70	8.00	0.42	0.21	4.00	0.14	0.00	0.00	0.00	0.05	4.00	0.14	2.43	0.00	0.00	0.00	0.85	0.34	4.00	0.19	28.00	0.05	6.00	0.21
smc.0011	smc.0011_5/14/2008_1	5/14/2008 0:00:00	BMI	0.64	0.69	0.60																					0.26	0.26																	11.55			
smc.0011	smc.0011_5/29/2008_1	5/29/2008 0:00:00	BMI	0.63	0.69	0.57																					0.21	0.23																	14.30			
smc.0020	smc.0020_5/31/2008_1	5/31/2008 0:00:00	BMI	0.33	0.33	0.33																					0.00	4.9e-03																	3.85			
smc.0020	smc.0020_6/1/2008_1	6/1/2008 0:00:00	BMI	0.42	0.42	0.41																					0.00	0.00																	3.50			
smc.0032	smc.0032_4/1/2012_1	4/1/2012 0:00:00	BMI	0.71	0.68	0.74																					0.30	0.35																	18.60			
smc.0040	smc.0040_6/7/2008_1	6/7/2008 0:00:00	BMI	0.59	0.58	0.61																					0.30	0.01																	9.55			
smc.0052	smc.0052_6/10/2008_1	6/10/2008 0:00:00	BMI	0.52	0.47	0.58																					0.00	0.50																	6.25			
smc.0052	smc.0052_6/9/2008_1	6/9/2008 0:00:00	BMI	0.44	0.36	0.52																					0.00	0.53																	5.30			
smc.0057	smc.0057_6/11/2008_1	6/11/2008 0:00:00	BMI	0.79	0.99	0.60																					0.18	0.71																	15.25			
SMC00031	SMC00031_6/14/2008_1	6/14/2008 0:00:00	BMI	0.71	0.71	0.71																					0.33	0.38																	15.00			
SMC00036	SMC00036_6/15/2008_1	6/15/2008 0:00:00	BMI	0.62	0.60	0.63																					0.21	0.68																	8.40			
SMC00047	SMC00047_6/16/2008_1	6/16/2008 0:00:00	BMI	0.37	0.35	0.40																					0.00	0.91																	3.70			
SMC00068	SMC00068_6/21/2008_1	6/21/2008 0:00:00	BMI	0.62	0.57	0.67																					0.20	0.06																	8.25			
SMC00079	SMC00079_6/22/2008_1	6/22/2008 0:00:00	BMI	0.82	0.81	0.83																					0.27	0.19																	26.85			
SMC00084	SMC00084_6/26/2008_1	6/26/2008 0:00:00	BMI	1.04	1.18	0.91																					0.31	0.14																	31.10			
SMC00104	SMC00104_6/28/2008_1	6/28/2008 0:00:00	BMI	0.80	0.82	0.78																					0.31	0.84																	15.00			
SMC00105	SMC00105_5/12/2009_1	5/12/2009 0:00:00	BMI	1.05	1.13	0.97	0.67	6.00	0.30	0.75	9.87	0.33	0.00	0.00	0.00	0.04	5.92	0.30	5.92	0.20	0.58	10.00	0.33	0.75	0.17	4.66	0.23	0.02	6.00	0.20	0.00	0.00	0.00	0.09	4.00	0.13	1.81	2.0e-03	0.90	0.03	0.67	0.26	7.00	0.35	30.00	0.11	5.00	0.16
SMC00105	SMC00105_6/29/2008_1	6/29/2008 0:00:00	BMI	1.03	1.13	0.93																					0.24	0.11																	27.95			
SMC00117	SMC00117_4/2/2012_1	4/2/2012 0:00:00	BMI	0.80	0.93	0.68																					0.29	0.37																	20.45			
SMC00143	SMC00143_7/4/2008_1	7/4/2008 0:00:00	BMI	0.71	0.74	0.68																					0.11	0.32																	15.95			
SMC00153	SMC00153_6/8/2009_1	6/8/2009 0:00:00	BMI	0.56	0.70	0.43	0.45	3.00	0.50	0.87	7.47	0.46	0.00	0.00	0.00	0.01	1.47	0.16	0.50	0.06	0.08	2.00	0.13	0.73	2.0e-03	13.04	0.06	0.00	0.00	0.00	8.0e-03	2.00	0.13	0.00	0.00	0.00	1.67	2.0e-03	0.87	0.06	0.72	0.53	2.00	0.33	15.00	0.29	7.00	0.46
SMC00153	SMC00153_6/8/2009_2	6/8/2009 0:00:00	BMI	0.49	0.62	0.36					6.95						0.00		0.80											0.00							1.56		0.00									
SMC00153	SMC00153_7/5/2008	7/5/2008 0:00:00	BMI	0.59	0.70	0.49																					0.07	0.27																	13.15			
SMC00153	SMC00153_7/6/2008	7/6/2008 0:00:00	BMI	0.52	0.61	0.44																					0.00	0.27																	9.90			
SMC00191	SMC00191_7/10/2008_1	7/10/2008 0:00:00	BMI	0.91	1.13	0.69																					0.24	0.06																	20.85			
SMC00191	SMC00191_7/11/2008_1	7/11/2008 0:00:00	BMI	0.91	1.13	0.69																					0.24	0.06																	20.85			
SMC00191	SMC00191_7/12/2010_1	7/12/2010 0:00:00	BMI	0.91	1.09	0.74	0.28	4.00	0.25	0.87	11.00	0.52	2.173913e-03	0.00	0.00	0.30	6.00	0.37	1.00	0.04	0.48	10.00	0.47	0.62	0.47	18.92	0.27	0.00	0.00	0.00	0.00	0.00	0.00	6.0e-03	1.00	0.04	2.15	0.00	0.00	0.00	0.84	0.13	2.00	0.12	21.50	0.04	4.50	0.20
SMC00191	SMC00191_7/8/2008_1	7/8/2008 0:00:00	BMI	0.95	1.09	0.82																					0.40	0.06																	20.00			
SMC00191	SMC00191_7/9/2008_1	7/9/2008 0:00:00	BMI	0.95	1.09	0.82																					0.40	0.06																	20.00			
SMC00198	SMC00198_5/20/2009_1	5/20/2009 0:00:00	BMI	0.68	0.90	0.46					7.00						1.90		0.00											0.00							1.80		0.00									
SMC00198	SMC00198_7/12/2008_1	7/12/2008 0:00:00	BMI	0.81	0.91	0.72																					0.19	0.49																	14.25			
SMC00206	SMC00206_5/18/2009_1	5/18/2009 0:00:00	BMI	0.61	0.78	0.45	0.76	2.00	0.33	0.54	8.32	0.60	0.00	0.00	0.00	0.15	1.00	0.16	0.00	0.00	0.12	4.00	0.26	0.69	8.0e-03	14.03	0.13	0.00	0.00	0.00	0.41	3.00	0.20	0.42	2.00	0.13	1.75	4.0e-03	1.45	0.13	0.76	0.06	2.00	0.33	15.00	0.71	7.00	0.46
SMC00206	SMC00206_7/13/2008_1	7/13/2008 0:00:00	BMI	0.67	0.78	0.57																					0.14	0.71																	12.25			
SMC0026	smc.0026_6/2/2008_1	6/2/2008 0:00:00	BMI	1.04	1.26	0.82																					0.29	0.02																	23.65			
SMC00268	SMC00268_7/14/2008_1	7/14/2008 0:00:00	BMI	0.71	0.72	0.69																					0.12	0.01																	14.65			
SMC00313	SMC00313_7/20/2008_1	7/20/2008 0:00:00	BMI	0.76	0.77	0.74																					0.00	0.74																	12.05			
SMC00318	SMC00318_6/15/2010_1	6/15/2010 0:00:00	BMI	0.35	0.51	0.19	1.00	1.00	1.00	1.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84	2.00	0.50	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.56	0.00	0.00	0.00	0.28	0.00	0.00	0.00	4.00	0.08	1.00	0.25
SMC00318	SMC00318_7/21/2008_1	7/21/2008 0:00:00	BMI	0.37	0.51	0.23																					0.00	0.08																	3.75			
SMC00324	SMC00324_6/21/2010_1	6/21/2010 0:00:00	BMI	0.78	0.89	0.67	0.09	2.00	0.14	0.85	10.00	0.45	7.722008e-03	1.00	0.07	0.13	3.00	0.21	2.00	0.09	0.06	4.00	0.18	0.70	0.44	10.34	0.27	0.02	1.00	0.04	0.00	0.00	0.00	4.0e-03	1.00	0.04	2.03	0.00	0.00	0.00	0.79	0.14	6.00	0.42	22.00	0.16	7.00	0.31
SMC00324	SMC00324_7/22/2008_1	7/22/2008 0:00:00	BMI	0.81	0.91	0.71																					0.24	0.23																	19.95			
SMC00324	SMC00324_7/23/2008_1	7/23/2008 0:00:00	BMI	0.69	0.63	0.75																					0.16	0.34																	23.40			
SMC00324	SMC00324_7/24/2008_1	7/24/2008 0:00:00	BMI	0.82	0.77	0.86																					0.19	0.59																	19.65			
SMC00324	SMC00324_7/25/2008_1	7/25/2008 0:00:00	BMI	0.81	0.76	0.86																					0.18	0.50																	21.30			
SMC00335	SMC00335_7/26/2008_1	7/26/2008 0:00:00	BMI	0.82	0.94	0.71																					0.45	0.07																	25.35			
SMC00335	SMC00335_7/27/2008_1	7/27/2008 0:00:00	BMI	0.67	0.58	0.76																					0.32	0.05																	18.25			
SMC00345	SMC00345_7/28/2008_1	7/28/2008 0:00:00	BMI	0.59	0.78	0.41																					0.13	0.16																	15.00			
SMC00345	SMC00345_7/29/2008_1	7/29/2008 0:00:00	BMI	0.61	0.78	0.44																					0.13	0.14																	15.00			
SMC00375	SMC00375_6/8/2010_1	6/8/2010 0:00:00	BMI	0.83	1.03	0.64	0.14	1.00	0.11	0.88	5.00	0.31	2.463054e-03	1.00	0.11	0.05	3.00	0.33	1.00	0.06	0.13	5.00	0.31	0.87	0.65	2.00	0.18	0.01	1.00	0.06	0.00	0.00	0.00	0.02	2.00	0.12	1.32	0.00	0.00	0.00	0.56	0.78	1.00	0.11	16.00	0.06	5.00	0.31
SMC00375	SMC00375_7/30/2008_1	7/30/2008 0:00:00	BMI	0.82	1.03	0.61																					0.20	0.05																	14.60			
SMC00382	SMC00382_6/23/2009_1	6/23/2009 0:00:00	BMI	0.35	0.36	0.35	0.93	1.00	0.33	0.99	3.80	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	3.00	0.75	0.99	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.23	2.155172e-03	1.00	0.33	4.00	0.07	2.00	0.50
SMC00436	SMC00436_5/26/2009_1	5/26/2009 0:00:00	BMI	0.59	0.69	0.50	0.74	1.00	0.16	0.91	7.95	0.57	0.00	0.00	0.00	8.0e-03	0.92	0.16	0.00	0.00	0.41	4.00	0.28	0.80	0.08	6.12	0.21	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.07	1.64	0.00	0.00	0.00	0.72	0.16	2.00	0.33	14.00	0.11	4.00	0.28
SMC00436	SMC00436_8/7/2008_1	8/7/2008 0:00:00	BMI	0.61	0.72	0.51																					0.21	0.12																	13.60			
SMC00440	SMC00440_5/20/2009_1	5/20/2009 0:00:00	BMI	0.83	0.98	0.68	0.63	3.00	0.27	0.92	7.95	0.47	4.950495e-03	1.00	0.09	0.27	2.00	0.18	0.00	0.00	0.74	10.00	0.58	0.82	0.07	5.80	0.17	2.0e-03	1.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	1.61	6.0e-03	0.92	0.05	0.71	0.07	1.00	0.09	17.00	0.05	4.00	0.23
SMC00440	SMC00440_8/8/2008_1	8/8/2008 0:00:00	BMI	0.78	0.96	0.60																					0.17	0.04																	15.85			
SMC00457	SMC00457_6/4/2009_1	6/4/2009 0:00:00	BMI	1.06	1.28	0.84	0.23	1.00	0.06	0.84	11.67	0.48	0.02	1.00	0.06	0.43	8.92	0.60	0.00	0.00	0.22	7.00	0.28	0.58	0.54	6.00	0.36	0.06	4.00	0.16	0.01	1.00	0.04	0.01	3.00	0.12	2.28	0.00	0.00	0.00	0.85	0.30	2.00	0.13	25.00	0.21	7.00	0.28
SMC00457	SMC00457_8/10/2008_1	8/10/2008 0:00:00	BMI	1.06	1.27	0.86																					0.37	0.21																	23.60			
SMC00469	SMC00469_5/13/2009_1	5/13/2009 0:00:00	BMI	0.78	0.92	0.63					7.35						0.90	0.09	2.95	0.17							0.23	0.00		0.00							1.72		0.00						17.00			
SMC00469	SMC00469_8/12/2008_1	8/12/2008 0:00:00	BMI	0.92	0.90	0.94																					0.19	0.33																	16.75			
SMC00473	SMC00473_6/3/2009_1	6/3/2009 0:00:00	BMI	0.78	0.97	0.60	0.23	1.00	0.14	0.91	9.95	0.55	0.05	1.00	0.14	0.63	3.00	0.42	0.00	0.00	0.51	5.00	0.27	0.78	0.08	14.06	0.16	0.00	0.00	0.00	0.03	2.00	0.11	0.01	2.00	0.11	1.83	2.0e-03	0.92	0.05	0.76	0.07	1.00	0.14	18.00	0.35	7.00	0.38
SMC00473	SMC00473_8/13/2008_1	8/13/2008 0:00:00	BMI	0.84	0.97	0.70																					0.17	0.34																	17.60			
SMC00479	SMC00479_7/13/2011_1	7/13/2011 0:00:00	BMI	0.45	0.52	0.39	0.95	1.00	0.33	0.99	7.00	0.87	0.00	0.00	0.00	0.04	1.00	0.33	0.00	0.00	0.66	4.00	0.50	0.95	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.12	1.04	0.00	0.00	0.00	0.54	0.00	0.00	0.00	8.00	0.24	3.00	0.37
SMC00479	SMC00479_8/15/2008_1	8/15/2008 0:00:00	BMI	0.48	0.62	0.35																					0.00	0.23																	6.25			
SMC00479	SMC00479_8/16/2008_1	8/16/2008 0:00:00	BMI	0.41	0.52	0.30																					0.00	0.14																	6.75			
SMC00531	SMC00531_5/18/2009_1	5/18/2009 0:00:00	BMI	0.52	0.64	0.39	0.62	1.00	0.25	0.96	7.90	0.88	0.00	0.00	0.00	0.22	1.00	0.25	0.00	0.00	0.37	5.00	0.55	0.84	0.04	1.30	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00	0.67	0.10	1.00	0.25	9.00	0.51	2.00	0.22
SMC00531	SMC00531_8/24/2008	8/24/2008 0:00:00	BMI	0.55	0.73	0.37																					0.10	0.18																	9.65			
SMC00531	SMC00531_8/25/2008	8/25/2008 0:00:00	BMI	0.55	0.73	0.37																					0.10	0.18																	9.65			
SMC00531	SMC00531_8/26/2008	8/26/2008 0:00:00	BMI	0.58	0.64	0.51																					0.13	0.53																	7.55			
SMC00531	SMC00531_8/27/2008	8/27/2008 0:00:00	BMI	0.58	0.64	0.51																					0.13	0.53																	7.55			
SMC00537	SMC00537_8/28/2008	8/28/2008 0:00:00	BMI	0.44	0.51	0.36																					0.00	1.6e-03																	5.65			
SMC00565	SMC00565_8/31/2008_1	8/31/2008 0:00:00	BMI	0.79	1.03	0.55																					0.28	0.02																	17.90			
SMC00577	SMC00577_9/1/2008_1	9/1/2008 0:00:00	BMI	1.05	1.26	0.84																					0.29	0.05																	25.95			
SMC00580	SMC00580_9/2/2008_1	9/2/2008 0:00:00	BMI	0.53	0.69	0.37																					0.31	0.01																	5.40			
SMC00608	SMC00608_6/27/2011_1	6/27/2011 0:00:00	BMI	0.72	0.81	0.63	0.79	1.00	0.10	0.95	10.00	0.71	0.01	0.00	0.00	0.16	2.00	0.20	0.00	0.00	0.86	5.00	0.35	0.91	0.05	3.33	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.44	0.01	3.00	0.30	14.00	0.07	5.00	0.35
SMC00616	SMC00616_9/4/2008_1	9/4/2008 0:00:00	BMI	0.70	0.86	0.54																					0.09	0.08																	18.05			
SMC00632	SMC00632_6/13/2011_1	6/13/2011 0:00:00	BMI	0.46	0.58	0.34	0.95	3.00	0.75	0.95	6.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	5.00	0.55	0.93	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	1.00	0.11	1.12	2.0e-03	1.00	0.11	0.55	0.00	0.00	0.00	9.00	0.65	3.00	0.33
SMC00660	SMC00660_9/9/2008_1	9/9/2008 0:00:00	BMI	0.61	0.74	0.48																					0.30	0.07																	13.20			
SMC00665	SMC00665_7/27/2011_1	7/27/2011 0:00:00	BMI	0.50	0.51	0.53	0.20	3.00	0.33	45.44	11.00	0.61	0.06	2.00	0.22	0.48	1.00	0.11	1.50	0.11	0.02	3.00	0.16	0.89	0.05	7.04	0.11	0.00	0.00	0.00	8.0e-03	2.00	0.11	0.00	0.00	0.00	1.07	2.0e-03	1.00	0.05	0.42	0.02	1.00	0.11	18.00	0.05	7.00	0.38
SMC00665	SMC00665_9/10/2008_1	9/10/2008 0:00:00	BMI	0.48	0.56	0.40																					0.13	0.04																	15.30			
SMC00670	SMC00670_5/21/2009_1	5/21/2009 0:00:00	BMI	0.70	0.79	0.60	0.37	1.00	0.11	0.88	9.97	0.71	0.00	0.00	0.00	0.28	2.00	0.22	0.97	0.07	0.14	4.00	0.28	0.74	0.15	2.66	0.28	0.00	0.00	0.00	0.00	0.00	0.00	6.0e-03	1.00	0.07	1.72	0.00	0.00	0.00	0.71	0.26	3.00	0.33	14.00	0.65	5.00	0.35
SMC00670	SMC00670_9/11/2008_1	9/11/2008 0:00:00	BMI	0.80	0.79	0.81																					0.31	0.67																	12.90			
SMC00684	SMC00684_6/27/2011_1	6/27/2011 0:00:00	BMI	0.44	0.44	0.43	0.85	1.00	0.33	0.98	4.00	0.80	0.00	0.00	0.00	0.14	1.00	0.33	0.00	0.00	0.99	3.00	0.60	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.20	0.53	0.00	0.00	0.00	0.27	0.00	0.00	0.00	5.00	2.0e-03	1.00	0.20
SMC00684	SMC00684_9/12/2008_1	9/12/2008 0:00:00	BMI	0.36	0.44	0.27																					0.00	1.97e-03																	3.90			
SMC00686	SMC00686_6/27/2011_1	6/27/2011 0:00:00	BMI	0.46	0.60	0.33	1.00	1.00	1.00	0.92	3.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	1.00	0.20	0.99	0.00	6.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.23	0.00	0.00	0.00	5.00	0.87	2.00	0.40
SMC00693	SMC00693_5/31/2010_1	5/31/2010 0:00:00	BMI	1.01	1.03	0.73	0.25	3.00	0.21	60.30	8.00	0.36	0.03	2.00	0.14	0.58	5.00	0.35	1.50	0.09	0.74	7.00	0.31	0.81	0.16	4.57	0.22	0.67	2.00	0.46	0.00	0.00	0.00	0.01	2.00	0.09	1.69	2.0e-03	1.00	0.04	0.70	0.10	1.00	0.07	22.00	0.01	3.00	4.06
SMC00693	SMC00693_9/14/2008	9/14/2008 0:00:00	BMI	0.92	1.20	0.64																					0.18	0.01																	23.05			
SMC00693	SMC00693_9/15/2008	9/15/2008 0:00:00	BMI	0.94	1.11	0.78																					0.27	0.03																	23.20			
SMC00702	SMC00702_7/19/2011_1	7/19/2011 0:00:00	BMI	0.47	0.44	0.50	0.43	1.00	0.16	0.98	7.00	0.77	0.00	0.00	0.00	0.10	1.00	0.16	0.00	0.00	0.08	4.00	0.44	0.93	0.03	3.55	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.54	0.21	1.00	0.16	9.00	0.90	4.00	0.44
SMC00702	SMC00702_9/16/2008_1	9/16/2008 0:00:00	BMI	0.60	0.53	0.67																					0.23	0.91																	8.70			
SMC00710	SMC00710_5/19/2009_1	5/19/2009 0:00:00	BMI	0.60	0.78	0.41					5.95						1.00		0.80											0.00							1.07		1.00									
SMC00710	SMC00710_9/17/2008	9/17/2008 0:00:00	BMI	0.75	0.78	0.72																					0.08	0.72																	12.30			
SMC00729	SMC00729_6/3/2009_1	6/3/2009 0:00:00	BMI	0.69	0.85	0.53	0.10	2.00	0.25	0.96	8.42	0.50	3.663004e-03	1.00	0.12	0.58	1.95	0.25	0.00	0.00	0.38	4.00	0.25	0.76	0.16	15.66	0.18	0.00	0.00	0.00	0.00	0.00	0.00	6.0e-03	2.00	0.12	1.72	0.00	0.00	0.00	0.77	0.30	3.00	0.37	16.00	0.32	6.00	0.37
SMC00729	SMC00729_9/18/2008_1	9/18/2008 0:00:00	BMI	0.74	0.85	0.63																					0.17	0.31																	17.60			
SMC00756	SMC00756_6/23/2009_1	6/23/2009 0:00:00	BMI	0.68	0.86	0.50	0.90	1.00	0.11	0.99	8.92	0.69	0.00	0.00	0.00	0.01	1.92	0.22	0.00	0.00	0.91	5.00	0.38	0.94	0.05	2.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.07	0.58	0.00	0.00	0.00	0.21	0.06	4.00	0.44	13.00	0.02	5.00	0.38
SMC00756	SMC00756_9/20/2008_1	9/20/2008 0:00:00	BMI	0.68	0.88	0.48																					0.21	0.01																	13.10			
SMC00756	SMC00756_9/21/2008_1	9/21/2008 0:00:00	BMI	0.68	0.88	0.48																					0.21	0.01																	13.10			
SMC00756	SMC00756_9/22/2008_1	9/22/2008 0:00:00	BMI	0.34	0.00	0.68																					0.00	1.00																	1.00			
SMC00756	SMC00756_9/23/2008_1	9/23/2008 0:00:00	BMI	0.34	0.00	0.68																					0.00	1.00																	1.00			
SMC00756	SMC00756_9/24/2008_1	9/24/2008 0:00:00	BMI	0.35	0.26	0.45																					0.11	0.15																	9.00			
SMC00756	SMC00756_9/25/2008_1	9/25/2008 0:00:00	BMI	0.35	0.26	0.45																					0.11	0.15																	9.00			
SMC00766	SMC00766_7/11/2011_1	7/11/2011 0:00:00	BMI	0.42	0.60	0.24	0.32	2.00	0.66	0.87	5.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	2.00	0.25	0.93	0.00	8.57	0.00	0.00	0.00	0.00	6.0e-03	1.00	0.12	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.57	0.67	1.00	0.33	8.00	0.93	4.00	0.50
SMC00766	SMC00766_9/26/2008_1	9/26/2008 0:00:00	BMI	0.54	0.56	0.52																					0.07	0.93																	10.35			
SMC00766	SMC00766_9/27/2008_1	9/27/2008 0:00:00	BMI	0.65	0.67	0.64																					0.06	0.82																	13.90			
SMC00772	SMC00772_9/28/2008_1	9/28/2008 0:00:00	BMI	0.98	1.13	0.82																					0.42	0.04																	23.30			
SMC00808	SMC00808_10/1/2008_1	10/1/2008 0:00:00	BMI	0.82	0.94	0.69																					0.17	0.45																	17.45			
SMC00808	SMC00808_10/2/2008_1	10/2/2008 0:00:00	BMI	0.82	0.94	0.69																					0.17	0.45																	17.45			
SMC00808	SMC00808_10/3/2008_1	10/3/2008 0:00:00	BMI	0.59	0.59	0.59																					0.11	0.52																	13.20			
SMC00808	SMC00808_10/4/2008_1	10/4/2008 0:00:00	BMI	0.59	0.59	0.59																					0.11	0.52																	13.20			
SMC00830	SMC00830_10/6/2008_1	10/6/2008 0:00:00	BMI	0.43	0.38	0.47																					0.14	0.05																	6.80			
SMC00831	SMC00831_10/7/2008_1	10/7/2008 0:00:00	BMI	0.50	0.50	0.50																					0.12	0.02																	8.00			
SMC00836	SMC00836_10/8/2008_1	10/8/2008 0:00:00	BMI	0.75	0.85	0.66																					0.24	0.14																	16.10			
SMC00852	SMC00852_10/9/2008_1	10/9/2008 0:00:00	BMI	0.87	0.91	0.83																					0.16	0.02																	24.00			
SMC00857	SMC00857_10/10/2008_1	10/10/2008 0:00:00	BMI	0.50	0.39	0.61																					0.08	0.87																	11.20			
SMC00857	SMC00857_7/13/2011_1	7/13/2011 0:00:00	BMI	0.44	0.38	0.50	0.80	4.00	0.50	35.35	7.00	0.53	0.00	0.00	0.00	0.05	1.00	0.12	2.00	0.15	0.09	4.00	0.30	0.86	6.0e-03	4.79	0.07	2.0e-03	1.00	0.07	0.00	0.00	0.00	0.27	1.00	0.07	1.47	0.00	0.00	0.00	0.70	0.13	2.00	0.25	13.00	0.87	5.00	0.38
SMC00873	SMC00873_10/12/2008_1	10/12/2008 0:00:00	BMI	0.73	0.85	0.60																					0.29	0.23																	13.65			
SMC00873	SMC00873_5/19/2009_1	5/19/2009 0:00:00	BMI	0.76	0.88	0.64					9.95						2.00		0.00											0.00							1.90		0.00									
